data,labeldata
Would you move to Side_Table take Japanese_Dressing then come back .,Move ( Side_Table )  Grasp ( Japanese_Dressing )  Comeback ( )
Go to Living_Room get Chip_Star throw it into Dustbin please .,Move ( Living_Room )  Find ( Chip_Star )  Grasp ( Chip_Star )  Move ( Dustbin )  Place ( Dustbin )
Go to Dining_Table  take Seafood_Noodle put it on Side_Table okay .,Move ( Dining_Table ) Grasp ( Seafood_Noodle )  Move ( Side_Table )  Place ( Seafood_Noodle )
Go to Dining_Room next find a person neayby get Brown_Tea from Dining_Table .,Move ( Dining_Room )  Find ( person )  Move ( Dining_Table )  Grasp ( Brown_Tea )
Would you go to Dining_Room grasp Brown_Tea finally come back .,Move ( Dining_Room )  Grasp ( Brown_Tea ) Comeback ( )
Go to Living_Room next find a person neayby get Blue_Potato from Reception_Table .,Move ( Living_Room )  Find ( person )  Move ( Reception_Table )  Grasp ( Blue_Potato )
Go to Bar go to Dining_Room  and leave the apartment .,Move ( Bar ) Move ( Dining_Room ) Move ( apartment )
Go to Living_Room go to Kitchen_Table  and exit from Visitor_Room .,Move ( Living_Room )  Move ( Kitchen_Table )  Move ( Visitor_Room )
Go to Sofa take Pringles  leave the apartment please .,Move ( Sofa )  Grasp ( Pringles )  Move ( apartment )
Go to Living_Sofa move to Side_Table  then leave the apartment .,Move ( Living_Sofa )  Move ( Side_Table )  Move ( apartment )
Go to Dining_Table move to Bar  then leave the apartment .,Move ( Dining_Table )  Move ( Bar )  Move ( apartment )
Go to Sofa find a person neayby  er follow a person .,Move ( Sofa )  Find ( person )  Follow ( person )
Go to Dining_Sofa  take Dish_Cleaner put it on Side_Table okay .,Move ( Dining_Sofa ) Grasp ( Dish_Cleaner )  Move ( Side_Table )  Place ( Dish_Cleaner )
Would you move to Reception_Table grasp Blue_Potato and come back .,Move ( Reception_Table )  Grasp ( Blue_Potato )  Comeback ( )
Move to Sofa  grasp Red_Tea  leave the apartment please .,Move ( Sofa )  Grasp ( Red_Tea )  Move ( apartment )
Move to Dining_Sofa and detect Cup_Noodle get it .,Move ( Dining_Sofa )  Find ( Cup_Noodle )  Grasp ( Cup_Noodle )
Go to Dining_Sofa  take Green_Tea put it on Dining_Table okay .,Move ( Dining_Sofa ) Grasp ( Green_Tea )  Move ( Dining_Table )  Place ( Green_Tea )
Go to Sofa next detect Cup_Noodle  take it .,Move ( Sofa )  Find ( Cup_Noodle )  Grasp ( Cup_Noodle )
Go to Dining_Room and find a person neayby bring Pringles from Bar .,Move ( Dining_Room )  Find ( person )  Move ( Bar )  Grasp ( Pringles ) Move ( person )
Go to Sofa  take Dish_Cleaner put it on Bar okay .,Move ( Sofa ) Grasp ( Dish_Cleaner )  Move ( Bar )  Place ( Dish_Cleaner )
Move to Bar and detect Japanese_Tea get it .,Move ( Bar )  Find ( Japanese_Tea )  Grasp ( Japanese_Tea )
Move to Sofa  go to Reception_Table then exit the apartment .,Move ( Sofa )  Move ( Reception_Table )  Move ( apartment )
Would you go to Dining_Sofa  take Pringles  bring it to Sofa .,Move ( Dining_Sofa )  Grasp ( Pringles )  Move ( Sofa )
Can you move to Living_Table get Lemon_Tea then come back .,Move ( Living_Table )  Grasp ( Lemon_Tea )  Comeback ( )
Would you go to Sofa take Seafood_Noodle er come back .,Move ( Sofa )  Find ( Seafood_Noodle )  Grasp ( Seafood_Noodle )  Comeback ( )
Go to Kitchen_Room  go to Living_Table er leave the apartment .,Move ( Kitchen_Room )  Move ( Living_Table ) Move ( apartment )
Go to Corridor  go to Dining_Sofa then exit the apartment .,Move ( Corridor )  Move ( Dining_Sofa ) Move ( apartment )
Go to Kitchen_Room er find a person neayby bring Egg_Soup from Living_Table .,Move ( Kitchen_Room )  Find ( person )  Move ( Living_Table )  Grasp ( Egg_Soup )
Go to Corridor grasp Bath_Cleaner place it on Living_Table okay .,Move ( Corridor )  Grasp ( Bath_Cleaner )  Move ( Living_Table )  Place ( Bath_Cleaner )
Go to Dining_Room  move to Living_Sofa  finally leave the apartment .,Move ( Dining_Room )  Move ( Living_Sofa ) Move ( apartment )
Well move to Dining_Sofa grasp Bleach then come back .,Move ( Dining_Sofa )  Move ( Bleach )  Comeback ( )
Go to Visitor_Room next find Onion_Dressing grasp it .,Move ( Visitor_Room )  Find ( Onion_Dressing )  Grasp ( Onion_Dressing )
Go to Sofa go to Dining_Room  and exit the apartment .,Move ( Sofa )  Move ( Sofa )  Move ( apartment )
Would you go to Reception_Table take Orange_Juice er come back .,Move ( Reception_Table )  Find ( Orange_Juice )  Grasp ( Orange_Juice )  Comeback ( )
Would you go to Corridor grasp Korean_Soup er come back .,Move ( Corridor )  Find ( Korean_Soup )  Comeback ( )
Well get Brown_Tea from Sofa go to Dining_Room go to Corridor .,Move ( Sofa )  Grasp ( Brown_Tea ) Move ( Dining_Room )  Move ( Corridor )
Can you go to Corridor grasp Green_Tea  bring it to Dining_Table .,Move ( Corridor )  Grasp ( Green_Tea )  Move ( Dining_Table ) Grasp ( Green_Tea )  Move ( Corridor )
Go to Kitchen_Room go to Side_Table  and exit from Visitor_Room .,Move ( Kitchen_Room )  Move ( Side_Table )  Move ( Visitor_Room )
Well move to Reception_Table grasp Blue_Potato then come back .,Move ( Reception_Table )  Move ( Blue_Potato )  Comeback ( )
Would you bring Brown_Tea from Living_Table go to Sofa go to Dining_Sofa  .,Move ( Living_Table )  Plcae ( Brown_Tea )  Move ( Sofa )  Move ( Sofa ) 
Go to Dining_Room get Stick_Potato throw it into Dustbin please .,Move ( Dining_Room )  Find ( Stick_Potato )  Grasp ( Stick_Potato )  Move ( Dustbin )  Place ( Dustbin )
Go to Dining_Room  go to Side_Table then exit the apartment .,Move ( Dining_Room )  Move ( Side_Table ) Move ( apartment )
Would you move to Dining_Sofa take Chip_Star then come back .,Move ( Dining_Sofa )  Grasp ( Chip_Star )  Comeback ( )
Well get Red_Tea from Dining_Sofa go to Living_Room go to Corridor .,Move ( Dining_Sofa )  Grasp ( Red_Tea ) Move ( Living_Room )  Move ( Corridor )
Go to Corridor  go to Side_Table er leave the apartment .,Move ( Corridor )  Move ( Side_Table ) Move ( apartment )
Go to Reception_Table go to Living_Room  and exit the apartment .,Move ( Reception_Table )  Move ( Reception_Table )  Move ( apartment )
Go to Dining_Table find a person neayby  er follow a person .,Move ( Dining_Table )  Find ( person )  Follow ( person )
Would you bring Cup_Star from Sofa go to Kitchen_Table go to Reception_Table  .,Move ( Sofa )  Plcae ( Cup_Star )  Move ( Kitchen_Table )  Move ( Kitchen_Table ) 
Move to Living_Sofa  grasp Long_Potato  leave the apartment please .,Move ( Living_Sofa )  Grasp ( Long_Potato )  Move ( apartment )
Move to Living_Sofa  get Korean_Soup  exit from Kitchen_Room okay .,Move ( Living_Sofa )  grasp ( Korean_Soup )  Move ( Kitchen_Room )
Go to Corridor  move to Dining_Sofa  finally leave the apartment .,Move ( Corridor )  Move ( Dining_Sofa ) Move ( apartment )
Go to Sofa move to Living_Sofa take Brown_Tea .,Move ( Sofa )  Move ( Living_Sofa )  Find ( Brown_Tea )  Grasp ( Brown_Tea )  Comeback ( )
Go to Dining_Room then find a person neayby bring Korean_Soup from Dining_Table .,Move ( Dining_Room )  Find ( person )  Move ( Dining_Table )  Grasp ( Korean_Soup )
Go to Dining_Table take Seafood_Noodle  leave the apartment please .,Move ( Dining_Table )  Grasp ( Seafood_Noodle )  Move ( apartment )
Move to Living_Table  get Cup_Noodle  exit from Visitor_Room okay .,Move ( Living_Table )  grasp ( Cup_Noodle )  Move ( Visitor_Room )
Well move to Side_Table get Orange_Juice and come back .,Move ( Side_Table )  Grasp ( Orange_Juice )  Move ( Side_Table )  Grasp ( Orange_Juice )  Comeback ( )
Go to Living_Room  move to Living_Sofa  then leave the apartment .,Move ( Living_Room )  Move ( Living_Sofa )  Move ( apartment )
Go to Bar get Cloth_Cleaner  exit from Living_Room okay .,Move (  Bar  )  grasp ( Cloth_Cleaner )  Move ( Living_Room )
Go to Kitchen_Room get Dish_Cleaner throw it into Dustbin please .,Move ( Kitchen_Room )  Find ( Dish_Cleaner )  Grasp ( Dish_Cleaner )  Move ( Dustbin )  Place ( Dustbin )
Well get Korean_Soup from Dining_Sofa go to Visitor_Room go to Dining_Room .,Move ( Dining_Sofa )  Grasp ( Korean_Soup ) Move ( Visitor_Room )  Move ( Dining_Room )
Go to Living_Sofa move to Dining_Table  then leave the apartment .,Move ( Living_Sofa )  Move ( Dining_Table )  Move ( apartment )
Go to Sofa take Chip_Star  leave the apartment please .,Move ( Sofa )  Grasp ( Chip_Star )  Move ( apartment )
Go to Living_Room next find Green_Tea grasp it .,Move ( Living_Room )  Find ( Green_Tea )  Grasp ( Green_Tea )
Well get Bath_Cleaner from Living_Table go to Dining_Room go to Kitchen_Room .,Move ( Living_Table )  Grasp ( Bath_Cleaner ) Move ( Dining_Room )  Move ( Kitchen_Room )
Would you move to Bar take Bleach then come back .,Move ( Bar )  Grasp ( Bleach )  Comeback ( )
Would you bring Cloth_Cleaner from Living_Sofa go to Kitchen_Table go to Dining_Table  .,Move ( Living_Sofa )  Plcae ( Cloth_Cleaner )  Move ( Kitchen_Table )  Move ( Kitchen_Table ) 
Go to Kitchen_Table find a person neayby  er follow a person .,Move ( Kitchen_Table )  Find ( person )  Follow ( person )
Well go to Living_Sofa  take Blue_Potato finally come back .,Move ( Living_Sofa )  Grasp ( Blue_Potato )  Comeback ( )
Move to Living_Sofa  get Seafood_Noodle  exit from Corridor okay .,Move ( Living_Sofa )  grasp ( Seafood_Noodle )  Move ( Corridor )
Well move to Dining_Sofa grasp Bath_Cleaner then come back .,Move ( Dining_Sofa )  Move ( Bath_Cleaner )  Comeback ( )
Would you go to Living_Room grasp Cloth_Cleaner er come back .,Move ( Living_Room )  Find ( Cloth_Cleaner )  Comeback ( )
Would you move to Living_Sofa take Chip_Star then come back .,Move ( Living_Sofa )  Grasp ( Chip_Star )  Comeback ( )
Go to Dining_Room take Seafood_Noodle put it on Living_Table please .,Move ( Dining_Room )  Find ( Seafood_Noodle )  Grasp ( Seafood_Noodle )  Move ( Living_Table )  Place ( Seafood_Noodle )
Go to Dining_Room next find a person neayby get Bleach from Bar .,Move ( Dining_Room )  Find ( person )  Move ( Bar )  Grasp ( Bleach )
Can you bring Egg_Soup from Dining_Sofa go to Dining_Room move to Living_Table .,Move ( Dining_Sofa )  Grasp ( Egg_Soup )  Move ( Dining_Room ) Move ( Living_Table )
Go to Side_Table take Softner  leave the apartment please .,Move ( Side_Table )  Grasp ( Softner )  Move ( apartment )
Go to Living_Room then find a person neayby bring Red_Tea from Dining_Sofa .,Move ( Living_Room )  Find ( person )  Move ( Dining_Sofa )  Grasp ( Red_Tea )
Would you go to Dining_Sofa  take Long_Potato  bring it to Reception_Table .,Move ( Dining_Sofa )  Grasp ( Long_Potato )  Move ( Reception_Table )
Go to Dining_Sofa move to Reception_Table  then leave the apartment .,Move ( Dining_Sofa )  Move ( Reception_Table )  Move ( apartment )
Go to Kitchen_Room and find a person neayby bring Korean_Soup from Living_Sofa .,Move ( Kitchen_Room )  Find ( person )  Move ( Living_Sofa )  Grasp ( Korean_Soup ) Move ( person )
Go to Visitor_Room then find a person neayby bring Cup_Star from Dining_Table .,Move ( Visitor_Room )  Find ( person )  Move ( Dining_Table )  Grasp ( Cup_Star )
Well move to Dining_Sofa grasp Cup_Noodle then come back .,Move ( Dining_Sofa )  Move ( Cup_Noodle )  Comeback ( )
Go to Living_Room er find a person neayby bring Softner from Side_Table .,Move ( Living_Room )  Find ( person )  Move ( Side_Table )  Grasp ( Softner )
Go to Visitor_Room and find a person neayby bring Cloth_Cleaner from Dining_Sofa .,Move ( Visitor_Room )  Find ( person )  Move ( Dining_Sofa )  Grasp ( Cloth_Cleaner ) Move ( person )
Go to Kitchen_Table grasp Japanese_Tea  leave the apartment please .,Move ( Kitchen_Table )  Grasp ( Japanese_Tea )  Move ( apartment )
Move to Reception_Table  get Cup_Noodle  exit from Kitchen_Room okay .,Move ( Reception_Table )  grasp ( Cup_Noodle )  Move ( Kitchen_Room )
Would you go to Kitchen_Room grasp Bath_Cleaner er come back .,Move ( Kitchen_Room )  Find ( Bath_Cleaner )  Comeback ( )
Well go to Dining_Sofa  take Cloth_Cleaner finally come back .,Move ( Dining_Sofa )  Grasp ( Cloth_Cleaner )  Comeback ( )
Go to Kitchen_Room get Pringles throw it into Dustbin please .,Move ( Kitchen_Room )  Find ( Pringles )  Grasp ( Pringles )  Move ( Dustbin )  Place ( Dustbin )
Move to Sofa  get Egg_Soup  exit from Corridor okay .,Move ( Sofa )  grasp ( Egg_Soup )  Move ( Corridor )
Can you move to Reception_Table get Long_Potato then come back .,Move ( Reception_Table )  Grasp ( Long_Potato )  Comeback ( )
Go to Living_Room er find a person neayby bring Dish_Cleaner from Dining_Sofa .,Move ( Living_Room )  Find ( person )  Move ( Dining_Sofa )  Grasp ( Dish_Cleaner )
Go to Living_Table  take Japanese_Dressing put it on Dining_Sofa okay .,Move ( Living_Table ) Grasp ( Japanese_Dressing )  Move ( Dining_Sofa )  Place ( Japanese_Dressing )
Go to Dining_Room grasp Chip_Star place it on Dining_Sofa okay .,Move ( Dining_Room )  Grasp ( Chip_Star )  Move ( Dining_Sofa )  Place ( Chip_Star )
Would you bring Japanese_Dressing from Sofa go to Dining_Table go to Side_Table  .,Move ( Sofa )  Plcae ( Japanese_Dressing )  Move ( Dining_Table )  Move ( Dining_Table ) 
Well move to Reception_Table grasp Chip_Star then come back .,Move ( Reception_Table )  Move ( Chip_Star )  Comeback ( )
Go to Sofa grasp Red_Potato  leave the apartment please .,Move ( Sofa )  Grasp ( Red_Potato )  Move ( apartment )
Well go to Living_Table  take Seafood_Noodle finally come back .,Move ( Living_Table )  Grasp ( Seafood_Noodle )  Comeback ( )
Can you move to Living_Sofa get Softner then come back .,Move ( Living_Sofa )  Grasp ( Softner )  Comeback ( )
Move to Sofa and detect Strawberry_Juice get it .,Move ( Sofa )  Find ( Strawberry_Juice )  Grasp ( Strawberry_Juice )
Go to Living_Sofa go to Kitchen_Room  and exit the apartment .,Move ( Living_Sofa )  Move ( Living_Sofa )  Move ( apartment )
Would you go to Dining_Sofa  take Red_Potato  bring it to Dining_Table .,Move ( Dining_Sofa )  Grasp ( Red_Potato )  Move ( Dining_Table )
Well go to Living_Table  take Seafood_Noodle  bring it to Sofa .,Move (  Living_Table )  Grasp ( Seafood_Noodle ) Move ( Sofa )
Well go to Reception_Table  take Red_Tea  bring it to Living_Table .,Move (  Reception_Table )  Grasp ( Red_Tea ) Move ( Living_Table )
Go to Dining_Room  go to Dining_Table er leave the apartment .,Move ( Dining_Room )  Move ( Dining_Table ) Move ( apartment )
Go to Visitor_Room er find a person neayby bring Long_Potato from Kitchen_Table .,Move ( Visitor_Room )  Find ( person )  Move ( Kitchen_Table )  Grasp ( Long_Potato )
Move to Bar and detect Chip_Star get it .,Move ( Bar )  Find ( Chip_Star )  Grasp ( Chip_Star )
Well get Bleach from Living_Table go to Corridor go to Visitor_Room .,Move ( Living_Table )  Grasp ( Bleach ) Move ( Corridor )  Move ( Visitor_Room )
Would you go to Living_Sofa  take Brown_Tea  bring it to Side_Table .,Move ( Living_Sofa )  Grasp ( Brown_Tea )  Move ( Side_Table )
Can you go to Visitor_Room grasp Strawberry_Juice  bring it to Side_Table .,Move ( Visitor_Room )  Grasp ( Strawberry_Juice )  Move ( Side_Table ) Grasp ( Strawberry_Juice )  Move ( Visitor_Room )
Well move to Reception_Table get Egg_Soup and come back .,Move ( Reception_Table )  Grasp ( Egg_Soup )  Move ( Reception_Table )  Grasp ( Egg_Soup )  Comeback ( )
Go to Dining_Room grasp Bleach place it on Dining_Table okay .,Move ( Dining_Room )  Grasp ( Bleach )  Move ( Dining_Table )  Place ( Bleach )
Go to Bar move to Sofa take Softner .,Move ( Bar )  Move ( Sofa )  Find ( Softner )  Grasp ( Softner )  Comeback ( )
Go to Corridor and find a person neayby bring Green_Tea from Sofa .,Move ( Corridor )  Find ( person )  Move ( Sofa )  Grasp ( Green_Tea ) Move ( person )
Go to Dining_Room grasp Chip_Star place it on Bar okay .,Move ( Dining_Room )  Grasp ( Chip_Star )  Move ( Bar )  Place ( Chip_Star )
Well go to Dining_Table  take Cloth_Cleaner  bring it to Bar .,Move (  Dining_Table )  Grasp ( Cloth_Cleaner ) Move ( Bar )
Go to Side_Table take Dish_Cleaner  leave the apartment please .,Move ( Side_Table )  Grasp ( Dish_Cleaner )  Move ( apartment )
Go to Kitchen_Room  move to Side_Table  finally leave the apartment .,Move ( Kitchen_Room )  Move ( Side_Table ) Move ( apartment )
Go to Bar then detect Egg_Soup  take it .,Move ( Bar )  Find ( Egg_Soup )  Grasp ( Egg_Soup ) Move ( Egg_Soup )
Go to Dining_Room then find a person neayby bring Cup_Star from Dining_Sofa .,Move ( Dining_Room )  Find ( person )  Move ( Dining_Sofa )  Grasp ( Cup_Star )
Go to Living_Sofa go to Visitor_Room  and leave the apartment .,Move ( Living_Sofa ) Move ( Visitor_Room ) Move ( apartment )
Move to Dining_Sofa  next detect Pringles  get it .,Move ( Dining_Sofa )  Find ( Pringles )  Grasp ( Pringles )
Move to Dining_Sofa get Red_Potato place it on Kitchen_Table okay .,Move ( Dining_Sofa )  Grasp ( Red_Potato ) Move ( Kitchen_Table )  Place ( Red_Potato )
Well move to Reception_Table get Softner and come back .,Move ( Reception_Table )  Grasp ( Softner )  Move ( Reception_Table )  Grasp ( Softner )  Comeback ( )
Would you bring Stick_Potato from Dining_Sofa go to Sofa go to Bar  .,Move ( Dining_Sofa )  Plcae ( Stick_Potato )  Move ( Sofa )  Move ( Sofa ) 
Well get Egg_Soup from Living_Sofa go to Kitchen_Room move to Dining_Table .,Move ( Living_Sofa )  Grasp ( Egg_Soup )  Move ( Kitchen_Room )  Move ( Dining_Table )
Call a person then ask for an order get Chip_Star from Side_Table .,Say ( person )  Listen ( Chip_Star )  Move ( Side_Table )  Find ( Chip_Star )  Grasp ( Chip_Star )  Move ( Chip_Star )  Place ( Chip_Star ) 
Would you go to Dining_Table  take Dish_Cleaner  bring it to Dining_Sofa .,Move ( Dining_Table )  Grasp ( Dish_Cleaner )  Move ( Dining_Sofa )
Go to Sofa  take Cup_Noodle put it on Bar okay .,Move ( Sofa ) Grasp ( Cup_Noodle )  Move ( Bar )  Place ( Cup_Noodle )
Go to Living_Room take Long_Potato put it on Sofa please .,Move ( Living_Room )  Find ( Long_Potato )  Grasp ( Long_Potato )  Move ( Sofa )  Place ( Long_Potato )
Go to Visitor_Room  go to Living_Sofa er leave the apartment .,Move ( Visitor_Room )  Move ( Living_Sofa ) Move ( apartment )
Go to Visitor_Room next find Pringles grasp it .,Move ( Visitor_Room )  Find ( Pringles )  Grasp ( Pringles )
Go to Living_Sofa then detect Strawberry_Juice  take it .,Move ( Living_Sofa )  Find ( Strawberry_Juice )  Grasp ( Strawberry_Juice ) Move ( Strawberry_Juice )
Go to Dining_Room next find Japanese_Dressing grasp it .,Move ( Dining_Room )  Find ( Japanese_Dressing )  Grasp ( Japanese_Dressing )
Would you move to Kitchen_Table take Pringles then come back .,Move ( Kitchen_Table )  Grasp ( Pringles )  Comeback ( )
Can you bring Onion_Dressing from Kitchen_Table go to Dining_Room move to Living_Sofa .,Move ( Kitchen_Table )  Grasp ( Onion_Dressing )  Move ( Dining_Room ) Move ( Living_Sofa )
Would you bring Bath_Cleaner from Dining_Sofa go to Dining_Table go to Living_Table  .,Move ( Dining_Sofa )  Plcae ( Bath_Cleaner )  Move ( Dining_Table )  Move ( Dining_Table ) 
Can you bring Chip_Star from Living_Table go to Corridor move to Bar .,Move ( Living_Table )  Grasp ( Chip_Star )  Move ( Corridor ) Move ( Bar )
Would you go to Visitor_Room grasp Japanese_Tea er come back .,Move ( Visitor_Room )  Find ( Japanese_Tea )  Comeback ( )
Can you move to Dining_Sofa get Pringles then come back .,Move ( Dining_Sofa )  Grasp ( Pringles )  Comeback ( )
Go to Dining_Room  find a person neayby  finally follow a person .,Move ( Dining_Room )  Find ( person )  Follow ( person )
Go to Visitor_Room  go to Living_Sofa then exit the apartment .,Move ( Visitor_Room )  Move ( Living_Sofa ) Move ( apartment )
Well move to Bar grasp Red_Potato then come back .,Move ( Bar )  Move ( Red_Potato )  Comeback ( )
Go to Side_Table  take Long_Potato put it on Kitchen_Table okay .,Move ( Side_Table ) Grasp ( Long_Potato )  Move ( Kitchen_Table )  Place ( Long_Potato )
Can you go to Living_Room grasp Bleach  bring it to Kitchen_Table .,Move ( Living_Room )  Grasp ( Bleach )  Move ( Kitchen_Table ) Grasp ( Bleach )  Move ( Living_Room )
Call a person then ask for an order get Japanese_Dressing from Living_Sofa .,Say ( person )  Listen ( Japanese_Dressing )  Move ( Living_Sofa )  Find ( Japanese_Dressing )  Grasp ( Japanese_Dressing )  Move ( Japanese_Dressing )  Place ( Japanese_Dressing ) 
Well get Japanese_Dressing from Reception_Table go to Corridor move to Living_Table .,Move ( Reception_Table )  Grasp ( Japanese_Dressing )  Move ( Corridor )  Move ( Living_Table )
Go to Sofa go to Visitor_Room  and leave the apartment .,Move ( Sofa ) Move ( Visitor_Room ) Move ( apartment )
Would you move to Sofa take Long_Potato then come back .,Move ( Sofa )  Grasp ( Long_Potato )  Comeback ( )
Move to Living_Sofa  get Green_Tea  exit from Dining_Room okay .,Move ( Living_Sofa )  grasp ( Green_Tea )  Move ( Dining_Room )
Go to Living_Sofa then detect Blue_Potato  take it .,Move ( Living_Sofa )  Find ( Blue_Potato )  Grasp ( Blue_Potato ) Move ( Blue_Potato )
Go to Kitchen_Room take Chip_Star put it on Side_Table please .,Move ( Kitchen_Room )  Find ( Chip_Star )  Grasp ( Chip_Star )  Move ( Side_Table )  Place ( Chip_Star )
Move to Dining_Sofa  go to Kitchen_Table then exit the apartment .,Move ( Dining_Sofa )  Move ( Kitchen_Table )  Move ( apartment )
Go to Reception_Table next detect Japanese_Dressing  take it .,Move ( Reception_Table )  Find ( Japanese_Dressing )  Grasp ( Japanese_Dressing )
Go to Kitchen_Room take Softner put it on Reception_Table please .,Move ( Kitchen_Room )  Find ( Softner )  Grasp ( Softner )  Move ( Reception_Table )  Place ( Softner )
Go to Corridor get Brown_Tea throw it into Dustbin please .,Move ( Corridor )  Find ( Brown_Tea )  Grasp ( Brown_Tea )  Move ( Dustbin )  Place ( Dustbin )
Go to Visitor_Room  go to Reception_Table er leave the apartment .,Move ( Visitor_Room )  Move ( Reception_Table ) Move ( apartment )
Go to Dining_Sofa go to Dining_Room  and leave the apartment .,Move ( Dining_Sofa ) Move ( Dining_Room ) Move ( apartment )
Go to Living_Room go to Kitchen_Table  and exit from Visitor_Room .,Move ( Living_Room )  Move ( Kitchen_Table )  Move ( Visitor_Room )
Well get Japanese_Dressing from Side_Table go to Dining_Room move to Dining_Table .,Move ( Side_Table )  Grasp ( Japanese_Dressing )  Move ( Dining_Room )  Move ( Dining_Table )
Go to Dining_Room get Korean_Soup throw it into Dustbin please .,Move ( Dining_Room )  Find ( Korean_Soup )  Grasp ( Korean_Soup )  Move ( Dustbin )  Place ( Dustbin )
Move to Reception_Table  next detect Egg_Soup  get it .,Move ( Reception_Table )  Find ( Egg_Soup )  Grasp ( Egg_Soup )
Would you go to Corridor grasp Chip_Star er come back .,Move ( Corridor )  Find ( Chip_Star )  Comeback ( )
Would you go to Visitor_Room grasp Strawberry_Juice er come back .,Move ( Visitor_Room )  Find ( Strawberry_Juice )  Comeback ( )
Go to Kitchen_Room grasp Egg_Soup place it on Kitchen_Table okay .,Move ( Kitchen_Room )  Grasp ( Egg_Soup )  Move ( Kitchen_Table )  Place ( Egg_Soup )
Go to Living_Table take Japanese_Tea  leave the apartment please .,Move ( Living_Table )  Grasp ( Japanese_Tea )  Move ( apartment )
Would you go to Dining_Table take Egg_Soup er come back .,Move ( Dining_Table )  Find ( Egg_Soup )  Grasp ( Egg_Soup )  Comeback ( )
Can you move to Bar get Onion_Dressing then come back .,Move ( Bar )  Grasp ( Onion_Dressing )  Comeback ( )
Go to Living_Room er find a person neayby bring Korean_Soup from Reception_Table .,Move ( Living_Room )  Find ( person )  Move ( Reception_Table )  Grasp ( Korean_Soup )
Go to Living_Table get Green_Tea  exit from Living_Room okay .,Move (  Living_Table  )  grasp ( Green_Tea )  Move ( Living_Room )
Go to Visitor_Room  move to Kitchen_Table  finally leave the apartment .,Move ( Visitor_Room )  Move ( Kitchen_Table ) Move ( apartment )
Well go to Dining_Sofa  take Red_Potato finally come back .,Move ( Dining_Sofa )  Grasp ( Red_Potato )  Comeback ( )
Go to Side_Table take Bath_Cleaner  leave the apartment please .,Move ( Side_Table )  Grasp ( Bath_Cleaner )  Move ( apartment )
Move to Kitchen_Table  next detect Blue_Potato  get it .,Move ( Kitchen_Table )  Find ( Blue_Potato )  Grasp ( Blue_Potato )
Move to Kitchen_Table get Brown_Tea place it on Dining_Table okay .,Move ( Kitchen_Table )  Grasp ( Brown_Tea ) Move ( Dining_Table )  Place ( Brown_Tea )
Well move to Dining_Table get Seafood_Noodle and come back .,Move ( Dining_Table )  Grasp ( Seafood_Noodle )  Move ( Dining_Table )  Grasp ( Seafood_Noodle )  Comeback ( )
Go to Sofa  take Bath_Cleaner put it on Living_Table okay .,Move ( Sofa ) Grasp ( Bath_Cleaner )  Move ( Living_Table )  Place ( Bath_Cleaner )
Go to Bar go to Corridor  and leave the apartment .,Move ( Bar ) Move ( Corridor ) Move ( apartment )
Go to Living_Room get Onion_Dressing throw it into Dustbin please .,Move ( Living_Room )  Find ( Onion_Dressing )  Grasp ( Onion_Dressing )  Move ( Dustbin )  Place ( Dustbin )
Would you bring Blue_Potato from Dining_Table go to Side_Table go to Dining_Sofa  .,Move ( Dining_Table )  Plcae ( Blue_Potato )  Move ( Side_Table )  Move ( Side_Table ) 
Well move to Kitchen_Table get Red_Tea and come back .,Move ( Kitchen_Table )  Grasp ( Red_Tea )  Move ( Kitchen_Table )  Grasp ( Red_Tea )  Comeback ( )
Go to Dining_Room go to Living_Table  and exit from Corridor .,Move ( Dining_Room )  Move ( Living_Table )  Move ( Corridor )
Go to Dining_Table go to Corridor  and exit the apartment .,Move ( Dining_Table )  Move ( Dining_Table )  Move ( apartment )
Go to Kitchen_Room then find a person neayby bring Cloth_Cleaner from Bar .,Move ( Kitchen_Room )  Find ( person )  Move ( Bar )  Grasp ( Cloth_Cleaner )
Go to Sofa go to Living_Room  and exit the apartment .,Move ( Sofa )  Move ( Sofa )  Move ( apartment )
Go to Corridor next find a person neayby get Lemon_Tea from Kitchen_Table .,Move ( Corridor )  Find ( person )  Move ( Kitchen_Table )  Grasp ( Lemon_Tea )
Go to Corridor er find a person neayby bring Japanese_Tea from Reception_Table .,Move ( Corridor )  Find ( person )  Move ( Reception_Table )  Grasp ( Japanese_Tea )
Can you go to Kitchen_Room grasp Bleach  bring it to Reception_Table .,Move ( Kitchen_Room )  Grasp ( Bleach )  Move ( Reception_Table ) Grasp ( Bleach )  Move ( Kitchen_Room )
Go to Visitor_Room and find a person neayby bring Bleach from Sofa .,Move ( Visitor_Room )  Find ( person )  Move ( Sofa )  Grasp ( Bleach ) Move ( person )
Go to Dining_Room then find a person neayby bring Korean_Soup from Kitchen_Table .,Move ( Dining_Room )  Find ( person )  Move ( Kitchen_Table )  Grasp ( Korean_Soup )
Go to Visitor_Room grasp Onion_Dressing place it on Bar okay .,Move ( Visitor_Room )  Grasp ( Onion_Dressing )  Move ( Bar )  Place ( Onion_Dressing )
Would you go to Dining_Table take Stick_Potato er come back .,Move ( Dining_Table )  Find ( Stick_Potato )  Grasp ( Stick_Potato )  Comeback ( )
Would you move to Sofa grasp Cloth_Cleaner and come back .,Move ( Sofa )  Grasp ( Cloth_Cleaner )  Comeback ( )
