data,labeldata
Well go to Kitchen_Table take camera finally come back .,Move ( Kitchen_Table ) Grasp ( camera ) Move ( HERE )
Well move to Dining_Sofa get Cup_Star and come back .,Move ( Dining_Sofa ) Grasp ( Cup_Star ) Move ( Dining_Sofa ) Grasp ( Cup_Star ) Move ( HERE )
Well get Korean_Soup from Living_Sofa go to Living_Room move to Side_Table .,Move ( Living_Sofa ) Grasp ( Korean_Soup ) Move ( Living_Room ) Move ( Side_Table )
Well go to Sofa take Brown_Tea finally come back .,Move ( Sofa ) Grasp ( Brown_Tea ) Move ( HERE )
Would you go to Reception_Table get Korean_Soup carry it to Living_Table .,Move ( Reception_Table ) Find ( Korean_Soup Reception_Table ) Grasp ( Korean_Soup ) Move ( Living_Table )
Go to Side_Table and find a person nearby bring twin_bell_alarm_clock from Kitchen_Table .,Move ( Side_Table ) Find ( twin_bell_alarm_clock Side_Table ) Grasp ( twin_bell_alarm_clock ) Find ( pesron Side_Table ) Plcae ( twin_bell_alarm_clock PERSON )
Would you go to Sofa get Bleach carry it to Kitchen_Table .,Move ( Sofa ) Find ( Bleach Sofa ) Grasp ( Bleach ) Move ( Kitchen_Table )
Would you go to Visitor_Room Grasp Cup_Star er come back .,Move ( Visitor_Room ) Find ( Cup_Star Visitor_Room ) Move ( HERE )
Go to bed_room go to Living_Sofa then exit the apartment .,Move ( bed_room ) Move ( Living_Sofa ) Move ( apartment )
Go to Living_Table move to Kitchen_Table take canned_juice .,Move ( Living_Table ) Move ( Kitchen_Table ) Find ( canned_juice Living_Table ) Grasp ( canned_juice ) Move ( HERE )
Would you bring Orange_Juice from Dining_Table go to Kitchen_Table go to Living_Sofa .,Move ( Dining_Table ) Place ( Orange_Juice Dining_Table ) Move ( Kitchen_Table ) Move ( Kitchen_Table ) 
Would you go to Dining_Room Grasp tumbler finally come back .,Move ( Dining_Room ) Find ( tumbler Dining_Room ) Grasp ( tumbler ) Move ( HERE )
Move to Living_Table get Lemon_Tea place it on Dining_Table okay .,Move ( Living_Table ) Find ( Lemon_Tea Living_Table ) Grasp ( Lemon_Tea ) Move ( Dining_Table ) Place ( Lemon_Tea Living_Table )
Go to Corridor take dog_doll put it on Living_Sofa please .,Move ( Corridor ) Find ( dog_doll Corridor ) Grasp ( dog_doll ) Move ( Living_Sofa ) Place ( dog_doll Living_Sofa )
Go to Living_Sofa next detect Brown_Tea take it .,Move ( Living_Sofa ) Find ( Brown_Tea Living_Sofa ) Grasp ( Brown_Tea )
Go to Dining_Room take Blue_Potato put it on Sofa please .,Move ( Dining_Room ) Find ( Blue_Potato Dining_Room ) Grasp ( Blue_Potato ) Move ( Sofa ) Place ( Blue_Potato Sofa )
Can you go to Kitchen_Room get hourglass then come back .,Move ( Kitchen_Room ) Find ( hourglass Kitchen_Room ) Grasp ( hourglass ) Move ( HERE )
Would you go to Side_Table take Lemon_Tea bring it to Kitchen_Table .,Move ( Side_Table ) Find ( Lemon_Tea Side_Table ) Grasp ( Lemon_Tea ) Move ( Kitchen_Table )
Go to Side_Table and find a person nearby bring Lemon_Tea from Bar .,Move ( Side_Table ) Find ( Lemon_Tea Side_Table ) Grasp ( Lemon_Tea ) Find ( pesron Side_Table ) Plcae ( Lemon_Tea PERSON )
Go to Dining_Room go to Side_Table then exit the apartment .,Move ( Dining_Room ) Move ( Side_Table ) Move ( apartment )
Go to Living_Sofa move to Reception_Table then leave the apartment .,Move ( Living_Sofa ) Move ( Reception_Table ) Move ( apartment )
Go to Living_Table next detect Cloth_Cleaner take it .,Move ( Living_Table ) Find ( Cloth_Cleaner Living_Table ) Grasp ( Cloth_Cleaner )
Well move to Dining_Sofa Grasp Cup_Star then come back .,Move ( Dining_Sofa ) Move ( Cup_Star ) Move ( HERE )
Well get Blue_Potato from Bar go to kitchen go to Dining_Room .,Move ( Bar ) Find ( Blue_Potato Bar ) Grasp ( Blue_Potato ) Move ( kitchen ) Move ( Dining_Room )
Well move to Living_Sofa Grasp tumbler then come back .,Move ( Living_Sofa ) Move ( tumbler ) Move ( HERE )
Go to kitchen and find a person nearby bring Dish_Cleaner from Dining_Sofa .,Move ( kitchen ) Find ( person kitchen ) Move ( Dining_Sofa ) Grasp ( Dish_Cleaner ) Move ( person )
Go to kitchen Grasp hourglass throw it into Dustbin please .,Move ( kitchen ) Grasp ( hourglass ) Move ( Dustbin ) Place ( hourglass Dustbin ) 
Go to Corridor go to Living_Table er leave the apartment .,Move ( Corridor ) Move ( Living_Table ) Move ( apartment )
Go to lobby Grasp twin_bell_alarm_clock throw it into Dustbin please .,Move ( lobby ) Grasp ( twin_bell_alarm_clock ) Move ( Dustbin ) Place ( twin_bell_alarm_clock Dustbin ) 
Go to Living_Room go to Kitchen_Table then exit the apartment .,Move ( Living_Room ) Move ( Kitchen_Table ) Move ( apartment )
Would you move to Reception_Table take rabbit_doll then come back .,Move ( Reception_Table ) Find ( rabbit_doll Reception_Table ) Grasp ( rabbit_doll ) Move ( HERE )
Well move to Side_Table get pink_cup and come back .,Move ( Side_Table ) Grasp ( pink_cup ) Move ( Side_Table ) Grasp ( pink_cup ) Move ( HERE )
Go to Living_Table take toy_penguin put it on Kitchen_Table please .,Move ( Living_Table ) Find ( toy_penguin Living_Table ) Grasp ( toy_penguin ) Plcae ( toy_penguin Kitchen_Table )
Go to Living_Room go to Bar and exit from Dining_Room .,Move ( Living_Room ) Move ( Bar ) Move ( Dining_Room )
Go to Dining_Room take bell_pepper put it on Dining_Sofa please .,Move ( Dining_Room ) Find ( bell_pepper Dining_Room ) Grasp ( bell_pepper ) Move ( Dining_Sofa ) Place ( bell_pepper Dining_Sofa )
Go to lobby next find a person nearby get Green_Tea from Bar .,Move ( lobby ) Find ( person ) Move ( Bar ) Grasp ( Green_Tea )
Go to bed_room Grasp soysauce place it on Dining_Table okay .,Move ( bed_room ) Grasp ( soysauce ) Move ( Dining_Table ) Place ( soysauce Dining_Table )
Go to Sofa and find a person nearby bring rubik's_cube from Reception_Table .,Move ( Sofa ) Find ( rubik's_cube Sofa ) Grasp ( rubik's_cube ) Find ( pesron Sofa ) Plcae ( rubik's_cube PERSON )
Well get camera from Living_Sofa go to Dining_Room move to Reception_Table .,Move ( Living_Sofa ) Grasp ( camera ) Move ( Dining_Room ) Move ( Reception_Table )
Go to Dining_Sofa get bell_pepper exit from kitchen okay .,Move ( Dining_Sofa ) Find ( bell_pepper Dining_Sofa ) Grasp ( bell_pepper ) Move ( kitchen )
Go to Side_Table get Orange_Juice exit from Living_Room okay .,Move ( Side_Table ) Find ( Orange_Juice Side_Table ) Grasp ( Orange_Juice ) Move ( Living_Room )
Go to Dining_Sofa get rabbit_doll exit from lobby okay .,Move ( Dining_Sofa ) Find ( rabbit_doll Dining_Sofa ) Grasp ( rabbit_doll ) Move ( lobby )
Go to Dining_Sofa find a person nearby finally follow a person .,Move ( Dining_Sofa ) Find ( person Dining_Sofa ) Follow ( person )
Move to Living_Table Grasp Japanese_Tea leave the apartment please .,Move ( Living_Table ) Find ( Japanese_Tea Living_Table ) Grasp ( Japanese_Tea ) Move ( apartment )
Go to Kitchen_Table find a person nearby finally follow a person .,Move ( Kitchen_Table ) Find ( person Kitchen_Table ) Follow ( person )
Go to Living_Sofa Grasp Strawberry_Juice leave the apartment please .,Move ( Living_Sofa ) Grasp ( Strawberry_Juice ) Move ( apartment )
Go to lobby Grasp nursing_bottle throw it into Dustbin okay .,Move ( lobby ) Find ( nursing_bottle lobby ) Grasp ( nursing_bottle ) Move ( Dustbin ) Place ( nursing_bottle Dustbin ) 
Can you go to Kitchen_Room Grasp Japanese_Dressing bring it to Side_Table .,Move ( Kitchen_Room ) Find ( Japanese_Dressing Kitchen_Room ) Grasp ( Japanese_Dressing ) Move ( Side_Table ) Find ( Japanese_Dressing Side_Table ) Grasp ( Japanese_Dressing ) Move ( Kitchen_Room )
Go to Living_Sofa go to kitchen and exit the apartment .,Move ( Living_Sofa ) Move ( Living_Sofa ) Move ( apartment )
Go to kitchen go to Dining_Table then exit the apartment .,Move ( kitchen ) Move ( Dining_Table ) Move ( apartment )
Well move to Living_Table get Blue_Potato and come back .,Move ( Living_Table ) Grasp ( Blue_Potato ) Move ( Living_Table ) Grasp ( Blue_Potato ) Move ( HERE )
Would you go to Side_Table take Red_Tea er come back .,Move ( Side_Table ) Find ( Red_Tea Side_Table ) Grasp ( Red_Tea ) Move ( HERE )
Would you bring bear_doll from Dining_Sofa go to Sofa go to Side_Table .,Move ( Dining_Sofa ) Place ( bear_doll Dining_Sofa ) Move ( Sofa ) Move ( Sofa ) 
Go to kitchen then find a person nearby bring filled_ketchup from Dining_Sofa .,Move ( kitchen ) Find ( person kitchen ) Move ( Dining_Sofa ) Grasp ( filled_ketchup )
Well move to Dining_Sofa Grasp apple then come back .,Move ( Dining_Sofa ) Move ( apple ) Move ( HERE )
Go to Visitor_Room go to Dining_Table and exit from kitchen .,Move ( Visitor_Room ) Move ( Dining_Table ) Move ( kitchen )
Well move to Kitchen_Table get Bath_Cleaner and come back .,Move ( Kitchen_Table ) Grasp ( Bath_Cleaner ) Move ( Kitchen_Table ) Grasp ( Bath_Cleaner ) Move ( HERE )
Well go to Living_Table take toy_duck bring it to Living_Sofa .,Move ( Living_Table ) Find ( toy_duck Living_Table ) Grasp ( toy_duck ) Move ( Living_Sofa )
Go to Corridor move to Side_Table finally leave the apartment .,Move ( Corridor ) Move ( Side_Table ) Move ( apartment )
Well move to Sofa Grasp camera then come back .,Move ( Sofa ) Move ( camera ) Move ( HERE )
Go to Living_Sofa Grasp Green_Tea leave the apartment please .,Move ( Living_Sofa ) Grasp ( Green_Tea ) Move ( apartment )
Move to Sofa get Strawberry_Juice place it on Living_Table okay .,Move ( Sofa ) Find ( Strawberry_Juice Sofa ) Grasp ( Strawberry_Juice ) Move ( Living_Table ) Place ( Strawberry_Juice Sofa )
Move to Reception_Table find a person nearby then follow a person .,Move ( Reception_Table ) Find ( person Reception_Table ) Follow ( pesron )
Go to Kitchen_Room go to Kitchen_Table then exit the apartment .,Move ( Kitchen_Room ) Move ( Kitchen_Table ) Move ( apartment )
Can you go to Corridor get Chip_Star then come back .,Move ( Corridor ) Find ( Chip_Star Corridor ) Grasp ( Chip_Star ) Move ( HERE )
Move to Sofa and detect Japanese_Tea get it .,Move ( Sofa ) Find ( Japanese_Tea Sofa ) Grasp ( Japanese_Tea )
Go to Kitchen_Room er find a person nearby bring cubic_clock from Dining_Table .,Move ( Kitchen_Room ) Find ( person Kitchen_Room ) Move ( Dining_Table ) Grasp ( cubic_clock )
Move to Dining_Sofa go to Sofa then exit the apartment .,Move ( Dining_Sofa ) Move ( Sofa ) Move ( apartment )
Go to Corridor go to Sofa and exit from bed_room .,Move ( Corridor ) Move ( Sofa ) Move ( bed_room )
Go to Dining_Sofa and find a person nearby bring bear_doll from Dining_Table .,Move ( Dining_Sofa ) Find ( bear_doll Dining_Sofa ) Grasp ( bear_doll ) Find ( pesron Dining_Sofa ) Plcae ( bear_doll PERSON )
Go to lobby next find a person nearby get Orange_Juice from Sofa .,Move ( lobby ) Find ( person ) Move ( Sofa ) Grasp ( Orange_Juice )
Can you go to Dining_Room Grasp rubik's_cube bring it to Side_Table .,Move ( Dining_Room ) Find ( rubik's_cube Dining_Room ) Grasp ( rubik's_cube ) Move ( Side_Table ) Find ( rubik's_cube Side_Table ) Grasp ( rubik's_cube ) Move ( Dining_Room )
Go to Dining_Room er find a person nearby bring dog_doll from Kitchen_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Kitchen_Table ) Grasp ( dog_doll )
Would you go to kitchen Grasp nursing_bottle finally come back .,Move ( kitchen ) Find ( nursing_bottle kitchen ) Grasp ( nursing_bottle ) Move ( HERE )
Go to Dining_Sofa find a person nearby er follow a person .,Move ( Dining_Sofa ) Find ( person Dining_Sofa ) Follow ( person )
Go to Reception_Table find a person nearby er follow a person .,Move ( Reception_Table ) Find ( person Reception_Table ) Follow ( person )
Move to Sofa get Japanese_Tea exit from lobby okay .,Move ( Sofa ) Find ( Japanese_Tea Sofa ) Grasp ( Japanese_Tea ) Move ( lobby )
Go to bed_room er find a person nearby bring ground_pepper from Kitchen_Table .,Move ( bed_room ) Find ( person bed_room ) Move ( Kitchen_Table ) Grasp ( ground_pepper )
Go to kitchen next find Japanese_Tea take it .,Move ( kitchen ) Find ( Japanese_Tea kitchen ) Grasp ( Japanese_Tea ) 
Move to Dining_Sofa get Long_Potato place it on Bar okay .,Move ( Dining_Sofa ) Find ( Long_Potato Dining_Sofa ) Grasp ( Long_Potato ) Move ( Bar ) Place ( Long_Potato Dining_Sofa )
Go to Living_Table move to Bar take Seafood_Noodle .,Move ( Living_Table ) Move ( Bar ) Find ( Seafood_Noodle Living_Table ) Grasp ( Seafood_Noodle ) Move ( HERE )
Would you go to Corridor Grasp empty_plastic_bottle er come back .,Move ( Corridor ) Find ( empty_plastic_bottle Corridor ) Move ( HERE )
Would you go to Kitchen_Table take Cup_Star bring it to Bar .,Move ( Kitchen_Table ) Find ( Cup_Star Kitchen_Table ) Grasp ( Cup_Star ) Move ( Bar )
Go to Bar Grasp toy_duck leave the apartment please .,Move ( Bar ) Grasp ( toy_duck ) Move ( apartment )
Would you move to Bar Grasp Red_Tea and come back .,Move ( Bar ) Grasp ( Red_Tea ) Move ( HERE )
Can you move to Bar get Red_Potato then come back .,Move ( Bar ) Grasp ( Red_Potato ) Move ( HERE )
Go to Kitchen_Room next find Onion_Dressing Grasp it .,Move ( Kitchen_Room ) Find ( Onion_Dressing Kitchen_Room ) Grasp ( Onion_Dressing )
Move to Living_Table and detect toy_penguin get it .,Move ( Living_Table ) Find ( toy_penguin Living_Table ) Grasp ( toy_penguin )
Move to Bar get Red_Potato place it on Side_Table okay .,Move ( Bar ) Find ( Red_Potato Bar ) Grasp ( Red_Potato ) Move ( Side_Table ) Place ( Red_Potato Bar )
Go to kitchen take pink_cup put it on Dining_Sofa please .,Move ( kitchen ) Find ( pink_cup kitchen ) Grasp ( pink_cup ) Move ( Dining_Sofa ) Place ( pink_cup Dining_Sofa )
Go to Corridor Grasp bell_pepper throw it into Dustbin please .,Move ( Corridor ) Grasp ( bell_pepper ) Move ( Dustbin ) Place ( bell_pepper Dustbin ) 
Go to kitchen move to Bar then leave the apartment .,Move ( kitchen ) Move ( Bar ) Move ( apartment )
Go to kitchen next find a person nearby get Korean_Soup from Dining_Sofa .,Move ( kitchen ) Find ( person ) Move ( Dining_Sofa ) Grasp ( Korean_Soup )
Go to Side_Table take Lemon_Tea leave the apartment please .,Move ( Side_Table ) Grasp ( Lemon_Tea ) Move ( apartment )
Go to Dining_Room take sugar place it on Bar okay .,Move ( Dining_Room ) Find ( sugar Dining_Room ) Grasp ( sugar ) Move ( Bar )
Go to Dining_Table get pink_cup exit from bed_room okay .,Move ( Dining_Table ) Find ( pink_cup Dining_Table ) Grasp ( pink_cup ) Move ( bed_room )
Go to Kitchen_Table move to Sofa then leave the apartment .,Move ( Kitchen_Table ) Move ( Sofa ) Move ( apartment )
Well move to Kitchen_Table get Blue_Potato and come back .,Move ( Kitchen_Table ) Grasp ( Blue_Potato ) Move ( Kitchen_Table ) Grasp ( Blue_Potato ) Move ( HERE )
Go to bed_room take Lemon_Tea place it on Bar okay .,Move ( bed_room ) Find ( Lemon_Tea bed_room ) Grasp ( Lemon_Tea ) Move ( Bar )
Move to Reception_Table next detect Green_Tea get it .,Move ( Reception_Table ) Find ( Green_Tea Reception_Table ) Grasp ( Green_Tea )
Move to Side_Table find a person nearby then follow a person .,Move ( Side_Table ) Find ( person Side_Table ) Follow ( pesron )
Go to lobby get white_cup throw it into Dustbin please .,Move ( lobby ) Find ( white_cup lobby ) Grasp ( white_cup ) Move ( Dustbin ) Place ( white_cup Dustbin )
Go to Dining_Table take rubik's_cube put it on Bar please .,Move ( Dining_Table ) Find ( rubik's_cube Dining_Table ) Grasp ( rubik's_cube ) Plcae ( rubik's_cube Bar )
Go to Bar take empty_ketchup put it on Sofa okay .,Move ( Bar ) Grasp ( empty_ketchup ) Move ( Sofa ) Place ( empty_ketchup Bar )
Well move to Living_Table get Japanese_Tea and come back .,Move ( Living_Table ) Grasp ( Japanese_Tea ) Move ( Living_Table ) Grasp ( Japanese_Tea ) Move ( HERE )
Go to Bar and find a person nearby bring Japanese_Dressing from Reception_Table .,Move ( Bar ) Find ( Japanese_Dressing Bar ) Grasp ( Japanese_Dressing ) Find ( pesron Bar ) Plcae ( Japanese_Dressing PERSON )
Go to Living_Room Grasp filled_ketchup throw it into Dustbin okay .,Move ( Living_Room ) Find ( filled_ketchup Living_Room ) Grasp ( filled_ketchup ) Move ( Dustbin ) Place ( filled_ketchup Dustbin ) 
Go to Visitor_Room take empty_plastic_bottle place it on Living_Table okay .,Move ( Visitor_Room ) Find ( empty_plastic_bottle Visitor_Room ) Grasp ( empty_plastic_bottle ) Move ( Living_Table )
Move to Kitchen_Table next detect apple get it .,Move ( Kitchen_Table ) Find ( apple Kitchen_Table ) Grasp ( apple )
Go to Visitor_Room go to Bar and exit from lobby .,Move ( Visitor_Room ) Move ( Bar ) Move ( lobby )
Go to Living_Room go to Dining_Table then exit the apartment .,Move ( Living_Room ) Move ( Dining_Table ) Move ( apartment )
Go to Dining_Sofa find a person nearby finally follow a person .,Move ( Dining_Sofa ) Find ( person Dining_Sofa ) Follow ( person )
Move to Sofa get filled_ketchup place it on Dining_Sofa okay .,Move ( Sofa ) Find ( filled_ketchup Sofa ) Grasp ( filled_ketchup ) Move ( Dining_Sofa ) Place ( filled_ketchup Sofa )
Go to Kitchen_Table take tumbler put it on Sofa please .,Move ( Kitchen_Table ) Find ( tumbler Kitchen_Table ) Grasp ( tumbler ) Plcae ( tumbler Sofa )
Go to Living_Room Grasp Dish_Cleaner throw it into Dustbin okay .,Move ( Living_Room ) Find ( Dish_Cleaner Living_Room ) Grasp ( Dish_Cleaner ) Move ( Dustbin ) Place ( Dish_Cleaner Dustbin ) 
Well get spray_bottle from Kitchen_Table go to Visitor_Room go to Dining_Room .,Move ( Kitchen_Table ) Find ( spray_bottle Kitchen_Table ) Grasp ( spray_bottle ) Move ( Visitor_Room ) Move ( Dining_Room )
Would you bring Stick_Potato from Kitchen_Table go to Living_Sofa go to Reception_Table .,Move ( Kitchen_Table ) Place ( Stick_Potato Kitchen_Table ) Move ( Living_Sofa ) Move ( Living_Sofa ) 
Can you go to Visitor_Room Grasp cubic_clock bring it to Kitchen_Table .,Move ( Visitor_Room ) Find ( cubic_clock Visitor_Room ) Grasp ( cubic_clock ) Move ( Kitchen_Table ) Find ( cubic_clock Kitchen_Table ) Grasp ( cubic_clock ) Move ( Visitor_Room )
Go to Reception_Table and find a person nearby bring tumbler from Dining_Sofa .,Move ( Reception_Table ) Find ( tumbler Reception_Table ) Grasp ( tumbler ) Find ( pesron Reception_Table ) Plcae ( tumbler PERSON )
Would you go to Living_Sofa get sugar carry it to Side_Table .,Move ( Living_Sofa ) Find ( sugar Living_Sofa ) Grasp ( sugar ) Move ( Side_Table )
Go to Living_Sofa get bear_doll exit from Corridor okay .,Move ( Living_Sofa ) Find ( bear_doll Living_Sofa ) Grasp ( bear_doll ) Move ( Corridor )
Would you go to Dining_Sofa get filled_ketchup carry it to Living_Table .,Move ( Dining_Sofa ) Find ( filled_ketchup Dining_Sofa ) Grasp ( filled_ketchup ) Move ( Living_Table )
Go to Reception_Table go to bed_room and leave the apartment .,Move ( Reception_Table ) Move ( bed_room ) Move ( apartment )
Well go to Dining_Sofa take white_cup bring it to Sofa .,Move ( Dining_Sofa ) Find ( white_cup Dining_Sofa ) Grasp ( white_cup ) Move ( Sofa )
Go to Bar Grasp ground_pepper leave the apartment please .,Move ( Bar ) Grasp ( ground_pepper ) Move ( apartment )
Go to bed_room and find a person nearby bring Blue_Potato from Kitchen_Table .,Move ( bed_room ) Find ( person bed_room ) Move ( Kitchen_Table ) Grasp ( Blue_Potato ) Move ( person )
Well move to Sofa get white_cup and come back .,Move ( Sofa ) Grasp ( white_cup ) Move ( Sofa ) Grasp ( white_cup ) Move ( HERE )
Well get Onion_Dressing from Side_Table go to Corridor move to Kitchen_Table .,Move ( Side_Table ) Grasp ( Onion_Dressing ) Move ( Corridor ) Move ( Kitchen_Table )
Can you go to Living_Room Grasp Dish_Cleaner bring it to Kitchen_Table .,Move ( Living_Room ) Find ( Dish_Cleaner Living_Room ) Grasp ( Dish_Cleaner ) Move ( Kitchen_Table ) Find ( Dish_Cleaner Kitchen_Table ) Grasp ( Dish_Cleaner ) Move ( Living_Room )
Can you go to Corridor get spray_bottle then come back .,Move ( Corridor ) Find ( spray_bottle Corridor ) Grasp ( spray_bottle ) Move ( HERE )
Would you bring toy_penguin from Reception_Table move to Kitchen_Table go to Corridor .,Move ( Reception_Table ) Find ( toy_penguin Reception_Table ) Move ( Kitchen_Table ) Move ( Corridor )
Go to lobby move to Sofa finally leave the apartment .,Move ( lobby ) Move ( Sofa ) Move ( apartment )
Can you go to Reception_Table take ground_pepper carry it to Living_Sofa .,Move ( Reception_Table ) Find ( ground_pepper Reception_Table ) Grasp ( ground_pepper ) Move ( Living_Sofa )
Move to Living_Sofa and detect Lemon_Tea get it .,Move ( Living_Sofa ) Find ( Lemon_Tea Living_Sofa ) Grasp ( Lemon_Tea )
Can you go to Dining_Sofa take toy_car carry it to Kitchen_Table .,Move ( Dining_Sofa ) Find ( toy_car Dining_Sofa ) Grasp ( toy_car ) Move ( Kitchen_Table )
Well go to Dining_Sofa take Dish_Cleaner bring it to Side_Table .,Move ( Dining_Sofa ) Find ( Dish_Cleaner Dining_Sofa ) Grasp ( Dish_Cleaner ) Move ( Side_Table )
Go to Kitchen_Room get rubik's_cube throw it into Dustbin please .,Move ( Kitchen_Room ) Find ( rubik's_cube Kitchen_Room ) Grasp ( rubik's_cube ) Move ( Dustbin ) Place ( rubik's_cube Dustbin )
Would you go to Dining_Sofa get tumbler carry it to Dining_Table .,Move ( Dining_Sofa ) Find ( tumbler Dining_Sofa ) Grasp ( tumbler ) Move ( Dining_Table )
Go to Visitor_Room Grasp Blue_Potato place it on Side_Table okay .,Move ( Visitor_Room ) Grasp ( Blue_Potato ) Move ( Side_Table ) Place ( Blue_Potato Side_Table )
Go to Side_Table Grasp cubic_clock leave the apartment please .,Move ( Side_Table ) Grasp ( cubic_clock ) Move ( apartment )
Can you go to Corridor Grasp Bleach bring it to Side_Table .,Move ( Corridor ) Find ( Bleach Corridor ) Grasp ( Bleach ) Move ( Side_Table ) Find ( Bleach Side_Table ) Grasp ( Bleach ) Move ( Corridor )
Go to Sofa and detect Strawberry_Juice Grasp it .,Move ( Sofa ) Find ( Strawberry_Juice Sofa ) Grasp ( Strawberry_Juice ) 
Go to Dining_Table take Long_Potato leave the apartment please .,Move ( Dining_Table ) Grasp ( Long_Potato ) Move ( apartment )
Can you go to kitchen get ground_pepper then come back .,Move ( kitchen ) Find ( ground_pepper kitchen ) Grasp ( ground_pepper ) Move ( HERE )
Would you bring Red_Potato from Living_Sofa go to Living_Table go to Kitchen_Table .,Move ( Living_Sofa ) Place ( Red_Potato Living_Sofa ) Move ( Living_Table ) Move ( Living_Table ) 
Go to Living_Room go to Kitchen_Table er leave the apartment .,Move ( Living_Room ) Move ( Kitchen_Table ) Move ( apartment )
Go to Bar and find a person nearby bring Brown_Tea from Sofa .,Move ( Bar ) Find ( Brown_Tea Bar ) Grasp ( Brown_Tea ) Find ( pesron Bar ) Plcae ( Brown_Tea PERSON )
Would you go to Side_Table get Orange_Juice carry it to Dining_Table .,Move ( Side_Table ) Find ( Orange_Juice Side_Table ) Grasp ( Orange_Juice ) Move ( Dining_Table )
Go to lobby next find toy_duck Grasp it .,Move ( lobby ) Find ( toy_duck lobby ) Grasp ( toy_duck )
Go to Reception_Table next detect Bath_Cleaner take it .,Move ( Reception_Table ) Find ( Bath_Cleaner Reception_Table ) Grasp ( Bath_Cleaner )
Go to Bar take cubic_clock put it on Dining_Sofa okay .,Move ( Bar ) Grasp ( cubic_clock ) Move ( Dining_Sofa ) Place ( cubic_clock Bar )
Would you move to Dining_Table get Long_Potato bring it to Living_Sofa .,Move ( Dining_Table ) Find ( Long_Potato Dining_Table ) Grasp ( Long_Potato ) Move ( Living_Sofa )
Would you move to Side_Table get Red_Potato bring it to Reception_Table .,Move ( Side_Table ) Find ( Red_Potato Side_Table ) Grasp ( Red_Potato ) Move ( Reception_Table )
Well get ground_pepper from Dining_Table go to Visitor_Room move to Side_Table .,Move ( Dining_Table ) Grasp ( ground_pepper ) Move ( Visitor_Room ) Move ( Side_Table )
Go to Visitor_Room Grasp Bath_Cleaner place it on Side_Table okay .,Move ( Visitor_Room ) Grasp ( Bath_Cleaner ) Move ( Side_Table ) Place ( Bath_Cleaner Side_Table )
Go to Side_Table find a person nearby finally follow a person .,Move ( Side_Table ) Find ( person Side_Table ) Follow ( person )
Well move to Reception_Table get pink_cup and come back .,Move ( Reception_Table ) Grasp ( pink_cup ) Move ( Reception_Table ) Grasp ( pink_cup ) Move ( HERE )
Go to kitchen er find a person nearby bring Cloth_Cleaner from Bar .,Move ( kitchen ) Find ( person kitchen ) Move ( Bar ) Grasp ( Cloth_Cleaner )
Go to Dining_Room take Bath_Cleaner place it on Kitchen_Table okay .,Move ( Dining_Room ) Find ( Bath_Cleaner Dining_Room ) Grasp ( Bath_Cleaner ) Move ( Kitchen_Table )
Go to Kitchen_Room move to Dining_Table finally leave the apartment .,Move ( Kitchen_Room ) Move ( Dining_Table ) Move ( apartment )
Can you go to Side_Table take Cloth_Cleaner carry it to Reception_Table .,Move ( Side_Table ) Find ( Cloth_Cleaner Side_Table ) Grasp ( Cloth_Cleaner ) Move ( Reception_Table )
Go to Bar take twin_bell_alarm_clock put it on Living_Table please .,Move ( Bar ) Find ( twin_bell_alarm_clock Bar ) Grasp ( twin_bell_alarm_clock ) Plcae ( twin_bell_alarm_clock Living_Table )
Go to Dining_Room Grasp rabbit_doll throw it into Dustbin okay .,Move ( Dining_Room ) Find ( rabbit_doll Dining_Room ) Grasp ( rabbit_doll ) Move ( Dustbin ) Place ( rabbit_doll Dustbin ) 
Move to Kitchen_Table next detect rabbit_doll get it .,Move ( Kitchen_Table ) Find ( rabbit_doll Kitchen_Table ) Grasp ( rabbit_doll )
Go to Reception_Table find a person nearby er follow a person .,Move ( Reception_Table ) Find ( person Reception_Table ) Follow ( person )
Can you go to Kitchen_Room get twin_bell_alarm_clock then come back .,Move ( Kitchen_Room ) Find ( twin_bell_alarm_clock Kitchen_Room ) Grasp ( twin_bell_alarm_clock ) Move ( HERE )
Go to Living_Room go to Bar er leave the apartment .,Move ( Living_Room ) Move ( Bar ) Move ( apartment )
Go to Kitchen_Room next find sauce take it .,Move ( Kitchen_Room ) Find ( sauce Kitchen_Room ) Grasp ( sauce ) 
Go to Reception_Table move to Dining_Table take apple .,Move ( Reception_Table ) Move ( Dining_Table ) Find ( apple Reception_Table ) Grasp ( apple ) Move ( HERE )
Go to bed_room take filled_plastic_bottle place it on Dining_Table okay .,Move ( bed_room ) Find ( filled_plastic_bottle bed_room ) Grasp ( filled_plastic_bottle ) Move ( Dining_Table )
Would you go to Dining_Table take Stick_Potato bring it to Living_Table .,Move ( Dining_Table ) Find ( Stick_Potato Dining_Table ) Grasp ( Stick_Potato ) Move ( Living_Table )
Would you go to Visitor_Room Grasp Seafood_Noodle finally come back .,Move ( Visitor_Room ) Find ( Seafood_Noodle Visitor_Room ) Grasp ( Seafood_Noodle ) Move ( HERE )
Well go to Side_Table take Brown_Tea finally come back .,Move ( Side_Table ) Grasp ( Brown_Tea ) Move ( HERE )
Can you go to Kitchen_Room get Stick_Potato then come back .,Move ( Kitchen_Room ) Find ( Stick_Potato Kitchen_Room ) Grasp ( Stick_Potato ) Move ( HERE )
