data,labeldata
Go to Kitchen_Table move to Dining_Table take camera .,Move ( Kitchen_Table ) Move ( Dining_Table ) Find ( camera Kitchen_Table ) Grasp ( camera ) Move ( HERE )
Go to lobby find a person neayby finally follow a person .,Move ( lobby ) Find ( person lobby ) Follow ( person )
Can you go to Living_Table take Cup_Star carry it to Side_Table .,Move ( Living_Table ) Find ( Cup_Star Living_Table ) Grasp ( Cup_Star ) Move ( Side_Table )
Well go to Living_Sofa take Seafood_Noodle bring it to Bar .,Move ( Living_Sofa ) Find ( Seafood_Noodle Living_Sofa ) Grasp ( Seafood_Noodle ) Move ( Bar )
Go to Living_Table take rabbit_doll put it on Dining_Table okay .,Move ( Living_Table ) Grasp ( rabbit_doll ) Move ( Dining_Table ) Place ( rabbit_doll Living_Table )
Can you bring twin_bell_alarm_clock from Kitchen_Table go to bed_room move to Dining_Sofa .,Move ( Kitchen_Table ) Find ( twin_bell_alarm_clock Kitchen_Table ) Grasp ( twin_bell_alarm_clock ) Move ( bed_room ) ( Dining_Sofa )
Would you go to Visitor_Room Grasp toy_penguin finally come back .,Move ( Visitor_Room ) Find ( toy_penguin Visitor_Room ) Grasp ( toy_penguin ) Move ( HERE )
Would you move to Dining_Sofa Grasp dog_doll and come back .,Move ( Dining_Sofa ) Grasp ( dog_doll ) Move ( HERE )
Would you go to Side_Table take Bleach bring it to Kitchen_Table .,Move ( Side_Table ) Find ( Bleach Side_Table ) Grasp ( Bleach ) Move ( Kitchen_Table )
Go to Bar then detect Cloth_Cleaner take it .,Move ( Bar ) Find ( Cloth_Cleaner Bar ) Grasp ( Cloth_Cleaner ) Move ( Cloth_Cleaner )
Go to Living_Sofa move to Bar take bear_doll .,Move ( Living_Sofa ) Move ( Bar ) Find ( bear_doll Living_Sofa ) Grasp ( bear_doll ) Move ( HERE )
Can you bring bell_pepper from Bar go to Living_Room move to Living_Table .,Move ( Bar ) Find ( bell_pepper Bar ) Grasp ( bell_pepper ) Move ( Living_Room ) ( Living_Table )
Can you go to Dining_Room Grasp apple bring it to Reception_Table .,Move ( Dining_Room ) Find ( apple Dining_Room ) Grasp ( apple ) Move ( Reception_Table ) Find ( apple Reception_Table ) Grasp ( apple ) Move ( Dining_Room )
Go to Dining_Sofa find a person neayby finally follow a person .,Move ( Dining_Sofa ) Find ( person Dining_Sofa ) Follow ( person )
Would you move to Side_Table get canned_juice bring it to Kitchen_Table .,Move ( Side_Table ) Find ( canned_juice Side_Table ) Grasp ( canned_juice ) Move ( Kitchen_Table )
Go to kitchen go to Dining_Table er leave the apartment .,Move ( kitchen ) Move ( Dining_Table ) Move ( apartment )
Call a person then ask for an order get tumbler from Living_Sofa .,Say ( person ) Listen ( tumbler ) Move ( Living_Sofa ) Find ( tumbler Living_Sofa ) Grasp ( tumbler ) Move ( tumbler ) Place ( tumbler Living_Sofa ) 
Move to Kitchen_Table get Lemon_Tea place it on Living_Table okay .,Move ( Kitchen_Table ) Find ( Lemon_Tea Kitchen_Table ) Grasp ( Lemon_Tea ) Move ( Living_Table ) Place ( Lemon_Tea Kitchen_Table )
Would you go to Dining_Table take Blue_Potato bring it to Bar .,Move ( Dining_Table ) Find ( Blue_Potato Dining_Table ) Grasp ( Blue_Potato ) Move ( Bar )
Would you go to Reception_Table take sauce bring it to Dining_Sofa .,Move ( Reception_Table ) Find ( sauce Reception_Table ) Grasp ( sauce ) Move ( Dining_Sofa )
Well go to Side_Table take camera bring it to Dining_Sofa .,Move ( Side_Table ) Find ( camera Side_Table ) Grasp ( camera ) Move ( Dining_Sofa )
Move to Reception_Table get rabbit_doll exit from Living_Room okay .,Move ( Reception_Table ) Find ( rabbit_doll Reception_Table ) Grasp ( rabbit_doll ) Move ( Living_Room )
Go to Living_Table get Japanese_Dressing exit from Living_Room okay .,Move ( Living_Table ) Find ( Japanese_Dressing Living_Table ) Grasp ( Japanese_Dressing ) Move ( Living_Room )
Would you go to Dining_Sofa get toy_penguin carry it to Living_Table .,Move ( Dining_Sofa ) Find ( toy_penguin Dining_Sofa ) Grasp ( toy_penguin ) Move ( Living_Table )
Go to bed_room Grasp empty_ketchup throw it into Dustbin please .,Move ( bed_room ) Grasp ( empty_ketchup ) Move ( Dustbin ) Place ( empty_ketchup Dustbin ) 
Would you go to Side_Table take pink_cup bring it to Dining_Sofa .,Move ( Side_Table ) Find ( pink_cup Side_Table ) Grasp ( pink_cup ) Move ( Dining_Sofa )
Move to Reception_Table find a person neayby then follow a person .,Move ( Reception_Table ) Find ( person Reception_Table ) Follow ( pesron )
Go to Reception_Table then detect Cup_Star take it .,Move ( Reception_Table ) Find ( Cup_Star Reception_Table ) Grasp ( Cup_Star ) Move ( Cup_Star )
Would you go to Visitor_Room Grasp tumbler er come back .,Move ( Visitor_Room ) Find ( tumbler Visitor_Room ) Move ( HERE )
Go to kitchen next find a person neayby get Red_Tea from Bar .,Move ( kitchen ) Find ( person ) Move ( Bar ) Grasp ( Red_Tea )
Well go to Sofa take Seafood_Noodle finally come back .,Move ( Sofa ) Grasp ( Seafood_Noodle ) Move ( HERE )
Would you go to Living_Table take nursing_bottle bring it to Dining_Sofa .,Move ( Living_Table ) Find ( nursing_bottle Living_Table ) Grasp ( nursing_bottle ) Move ( Dining_Sofa )
Would you go to Side_Table take Cloth_Cleaner bring it to Kitchen_Table .,Move ( Side_Table ) Find ( Cloth_Cleaner Side_Table ) Grasp ( Cloth_Cleaner ) Move ( Kitchen_Table )
Go to Corridor go to Bar er leave the apartment .,Move ( Corridor ) Move ( Bar ) Move ( apartment )
Go to Living_Room Grasp Cup_Star throw it into Dustbin okay .,Move ( Living_Room ) Find ( Cup_Star Living_Room ) Grasp ( Cup_Star ) Move ( Dustbin ) Place ( Cup_Star Dustbin ) 
Go to Dining_Table Grasp tumbler leave the apartment please .,Move ( Dining_Table ) Grasp ( tumbler ) Move ( apartment )
Go to Living_Room er find a person neayby bring spray_bottle from Side_Table .,Move ( Living_Room ) Find ( person Living_Room ) Move ( Side_Table ) Grasp ( spray_bottle )
Go to Side_Table find a person neayby finally follow a person .,Move ( Side_Table ) Find ( person Side_Table ) Follow ( person )
Go to Living_Room go to Dining_Table then exit the apartment .,Move ( Living_Room ) Move ( Dining_Table ) Move ( apartment )
Would you go to Dining_Sofa take Bath_Cleaner bring it to Living_Sofa .,Move ( Dining_Sofa ) Find ( Bath_Cleaner Dining_Sofa ) Grasp ( Bath_Cleaner ) Move ( Living_Sofa )
Would you go to Sofa take empty_plastic_bottle er come back .,Move ( Sofa ) Find ( empty_plastic_bottle Sofa ) Grasp ( empty_plastic_bottle ) Move ( HERE )
Go to Kitchen_Table find a person neayby er follow a person .,Move ( Kitchen_Table ) Find ( person Kitchen_Table ) Follow ( person )
Go to Kitchen_Room er find a person neayby bring toy_penguin from Reception_Table .,Move ( Kitchen_Room ) Find ( person Kitchen_Room ) Move ( Reception_Table ) Grasp ( toy_penguin )
Go to Sofa take apple leave the apartment please .,Move ( Sofa ) Grasp ( apple ) Move ( apartment )
Move to Reception_Table and detect Japanese_Dressing get it .,Move ( Reception_Table ) Find ( Japanese_Dressing Reception_Table ) Grasp ( Japanese_Dressing )
Would you move to Sofa get Stick_Potato bring it to Bar .,Move ( Sofa ) Find ( Stick_Potato Sofa ) Grasp ( Stick_Potato ) Move ( Bar )
Well get Japanese_Tea from Reception_Table go to kitchen go to Kitchen_Room .,Move ( Reception_Table ) Find ( Japanese_Tea Reception_Table ) Grasp ( Japanese_Tea ) Move ( kitchen ) Move ( Kitchen_Room )
Go to Dining_Sofa take Red_Tea put it on Living_Sofa please .,Move ( Dining_Sofa ) Find ( Red_Tea Dining_Sofa ) Grasp ( Red_Tea ) Plcae ( Red_Tea Living_Sofa )
Go to Corridor then find a person neayby bring Brown_Tea from Dining_Table .,Move ( Corridor ) Find ( person Corridor ) Move ( Dining_Table ) Grasp ( Brown_Tea )
Go to bed_room take Green_Tea place it on Living_Sofa okay .,Move ( bed_room ) Find ( Green_Tea bed_room ) Grasp ( Green_Tea ) Move ( Living_Sofa )
Go to Dining_Room er find a person neayby bring Korean_Soup from Dining_Sofa .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Dining_Sofa ) Grasp ( Korean_Soup )
Go to Kitchen_Table take Cup_Star leave the apartment please .,Move ( Kitchen_Table ) Grasp ( Cup_Star ) Move ( apartment )
Go to kitchen move to Dining_Table then leave the apartment .,Move ( kitchen ) Move ( Dining_Table ) Move ( apartment )
Well go to Sofa take white_cup finally come back .,Move ( Sofa ) Grasp ( white_cup ) Move ( HERE )
Would you go to kitchen Grasp dog_doll finally come back .,Move ( kitchen ) Find ( dog_doll kitchen ) Grasp ( dog_doll ) Move ( HERE )
Move to Living_Sofa go to Sofa then exit the apartment .,Move ( Living_Sofa ) Move ( Sofa ) Move ( apartment )
Go to Living_Room next find Japanese_Dressing Grasp it .,Move ( Living_Room ) Find ( Japanese_Dressing Living_Room ) Grasp ( Japanese_Dressing )
Go to Kitchen_Room er find a person neayby bring Lemon_Tea from Reception_Table .,Move ( Kitchen_Room ) Find ( person Kitchen_Room ) Move ( Reception_Table ) Grasp ( Lemon_Tea )
Go to Kitchen_Room go to Living_Sofa then exit the apartment .,Move ( Kitchen_Room ) Move ( Living_Sofa ) Move ( apartment )
Would you bring rabbit_doll from Living_Table go to Reception_Table go to Living_Sofa .,Move ( Living_Table ) Place ( rabbit_doll Living_Table ) Move ( Reception_Table ) Move ( Reception_Table ) 
Call a person then ask for an order get Bath_Cleaner from Side_Table .,Say ( person ) Listen ( Bath_Cleaner ) Move ( Side_Table ) Find ( Bath_Cleaner Side_Table ) Grasp ( Bath_Cleaner ) Move ( Bath_Cleaner ) Place ( Bath_Cleaner Side_Table ) 
Move to Dining_Sofa get bear_doll exit from bed_room okay .,Move ( Dining_Sofa ) Find ( bear_doll Dining_Sofa ) Grasp ( bear_doll ) Move ( bed_room )
Go to bed_room take tumbler place it on Living_Table okay .,Move ( bed_room ) Find ( tumbler bed_room ) Grasp ( tumbler ) Move ( Living_Table )
Would you go to Reception_Table get Dish_Cleaner carry it to Living_Sofa .,Move ( Reception_Table ) Find ( Dish_Cleaner Reception_Table ) Grasp ( Dish_Cleaner ) Move ( Living_Sofa )
Go to Side_Table go to kitchen and exit the apartment .,Move ( Side_Table ) Move ( Side_Table ) Move ( apartment )
Would you move to Dining_Sofa get Egg_Soup bring it to Sofa .,Move ( Dining_Sofa ) Find ( Egg_Soup Dining_Sofa ) Grasp ( Egg_Soup ) Move ( Sofa )
Go to Bar take tumbler put it on Sofa okay .,Move ( Bar ) Grasp ( tumbler ) Move ( Sofa ) Place ( tumbler Bar )
Well get cigarette from Kitchen_Table go to Dining_Room go to lobby .,Move ( Kitchen_Table ) Find ( cigarette Kitchen_Table ) Grasp ( cigarette ) Move ( Dining_Room ) Move ( lobby )
Move to Kitchen_Table get Bleach exit from Corridor okay .,Move ( Kitchen_Table ) Find ( Bleach Kitchen_Table ) Grasp ( Bleach ) Move ( Corridor )
Call a person then ask for an order get rubik's_cube from Bar .,Say ( person ) Listen ( rubik's_cube ) Move ( Bar ) Find ( rubik's_cube Bar ) Grasp ( rubik's_cube ) Move ( rubik's_cube ) Place ( rubik's_cube Bar ) 
Would you go to Living_Room Grasp Seafood_Noodle finally come back .,Move ( Living_Room ) Find ( Seafood_Noodle Living_Room ) Grasp ( Seafood_Noodle ) Move ( HERE )
Go to Dining_Table Grasp filled_plastic_bottle leave the apartment please .,Move ( Dining_Table ) Grasp ( filled_plastic_bottle ) Move ( apartment )
Would you go to Dining_Sofa get Orange_Juice carry it to Living_Sofa .,Move ( Dining_Sofa ) Find ( Orange_Juice Dining_Sofa ) Grasp ( Orange_Juice ) Move ( Living_Sofa )
Go to Visitor_Room next find rabbit_doll Grasp it .,Move ( Visitor_Room ) Find ( rabbit_doll Visitor_Room ) Grasp ( rabbit_doll )
Go to lobby next find filled_plastic_bottle Grasp it .,Move ( lobby ) Find ( filled_plastic_bottle lobby ) Grasp ( filled_plastic_bottle )
Go to Bar move to Living_Sofa take Long_Potato .,Move ( Bar ) Move ( Living_Sofa ) Find ( Long_Potato Bar ) Grasp ( Long_Potato ) Move ( HERE )
Can you go to Corridor get Brown_Tea then come back .,Move ( Corridor ) Find ( Brown_Tea Corridor ) Grasp ( Brown_Tea ) Move ( HERE )
Go to Corridor go to Kitchen_Table er leave the apartment .,Move ( Corridor ) Move ( Kitchen_Table ) Move ( apartment )
Go to Living_Room then find a person neayby bring apple from Dining_Sofa .,Move ( Living_Room ) Find ( person Living_Room ) Move ( Dining_Sofa ) Grasp ( apple )
Go to Kitchen_Table move to Bar take pink_cup .,Move ( Kitchen_Table ) Move ( Bar ) Find ( pink_cup Kitchen_Table ) Grasp ( pink_cup ) Move ( HERE )
Can you move to Dining_Sofa get Bath_Cleaner then come back .,Move ( Dining_Sofa ) Grasp ( Bath_Cleaner ) Move ( HERE )
Go to Visitor_Room then find a person neayby bring toy_duck from Side_Table .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Move ( Side_Table ) Grasp ( toy_duck )
Go to Living_Table and detect Cup_Star Grasp it .,Move ( Living_Table ) Find ( Cup_Star Living_Table ) Grasp ( Cup_Star ) 
Go to Visitor_Room get Japanese_Tea throw it into Dustbin please .,Move ( Visitor_Room ) Find ( Japanese_Tea Visitor_Room ) Grasp ( Japanese_Tea ) Move ( Dustbin ) Place ( Japanese_Tea Dustbin )
Go to Bar and find a person neayby bring canned_juice from Dining_Sofa .,Move ( Bar ) Find ( canned_juice Bar ) Grasp ( canned_juice ) Find ( pesron Bar ) Plcae ( canned_juice PERSON )
Go to Corridor Grasp hourglass throw it into Dustbin okay .,Move ( Corridor ) Find ( hourglass Corridor ) Grasp ( hourglass ) Move ( Dustbin ) Place ( hourglass Dustbin ) 
Go to Visitor_Room er find a person neayby bring pink_cup from Living_Table .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Move ( Living_Table ) Grasp ( pink_cup )
Can you go to Dining_Room Grasp bear_doll bring it to Bar .,Move ( Dining_Room ) Find ( bear_doll Dining_Room ) Grasp ( bear_doll ) Move ( Bar ) Find ( bear_doll Bar ) Grasp ( bear_doll ) Move ( Dining_Room )
Go to bed_room go to Dining_Table er leave the apartment .,Move ( bed_room ) Move ( Dining_Table ) Move ( apartment )
Go to Sofa take toy_car leave the apartment please .,Move ( Sofa ) Grasp ( toy_car ) Move ( apartment )
Go to bed_room next find Egg_Soup Grasp it .,Move ( bed_room ) Find ( Egg_Soup bed_room ) Grasp ( Egg_Soup )
Would you go to lobby Grasp dog_doll finally come back .,Move ( lobby ) Find ( dog_doll lobby ) Grasp ( dog_doll ) Move ( HERE )
Go to kitchen er find a person neayby bring ground_pepper from Sofa .,Move ( kitchen ) Find ( person kitchen ) Move ( Sofa ) Grasp ( ground_pepper )
Go to Kitchen_Table find a person neayby er follow a person .,Move ( Kitchen_Table ) Find ( person Kitchen_Table ) Follow ( person )
Go to kitchen Grasp Seafood_Noodle place it on Kitchen_Table okay .,Move ( kitchen ) Grasp ( Seafood_Noodle ) Move ( Kitchen_Table ) Place ( Seafood_Noodle Kitchen_Table )
Would you go to Kitchen_Table get apple carry it to Living_Sofa .,Move ( Kitchen_Table ) Find ( apple Kitchen_Table ) Grasp ( apple ) Move ( Living_Sofa )
Move to Reception_Table Grasp Seafood_Noodle leave the apartment please .,Move ( Reception_Table ) Find ( Seafood_Noodle Reception_Table ) Grasp ( Seafood_Noodle ) Move ( apartment )
Move to Sofa get Chip_Star place it on Kitchen_Table okay .,Move ( Sofa ) Find ( Chip_Star Sofa ) Grasp ( Chip_Star ) Move ( Kitchen_Table ) Place ( Chip_Star Sofa )
Go to Reception_Table then detect nursing_bottle take it .,Move ( Reception_Table ) Find ( nursing_bottle Reception_Table ) Grasp ( nursing_bottle ) Move ( nursing_bottle )
Can you bring Egg_Soup from Reception_Table go to Living_Room move to Side_Table .,Move ( Reception_Table ) Find ( Egg_Soup Reception_Table ) Grasp ( Egg_Soup ) Move ( Living_Room ) ( Side_Table )
Go to Kitchen_Table go to Dining_Room and leave the apartment .,Move ( Kitchen_Table ) Move ( Dining_Room ) Move ( apartment )
Go to Dining_Room next find a person neayby get white_cup from Dining_Table .,Move ( Dining_Room ) Find ( person ) Move ( Dining_Table ) Grasp ( white_cup )
Well get pink_cup from Reception_Table go to Kitchen_Room move to Living_Table .,Move ( Reception_Table ) Grasp ( pink_cup ) Move ( Kitchen_Room ) Move ( Living_Table )
Go to Bar take empty_ketchup leave the apartment please .,Move ( Bar ) Grasp ( empty_ketchup ) Move ( apartment )
Go to Living_Sofa move to Dining_Sofa take sauce .,Move ( Living_Sofa ) Move ( Dining_Sofa ) Find ( sauce Living_Sofa ) Grasp ( sauce ) Move ( HERE )
Well move to Bar Grasp filled_plastic_bottle then come back .,Move ( Bar ) Move ( filled_plastic_bottle ) Move ( HERE )
Would you bring ground_pepper from Kitchen_Table go to Side_Table go to Reception_Table .,Move ( Kitchen_Table ) Place ( ground_pepper Kitchen_Table ) Move ( Side_Table ) Move ( Side_Table ) 
Move to Kitchen_Table next detect toy_penguin get it .,Move ( Kitchen_Table ) Find ( toy_penguin Kitchen_Table ) Grasp ( toy_penguin )
Go to Living_Room move to Side_Table finally leave the apartment .,Move ( Living_Room ) Move ( Side_Table ) Move ( apartment )
Would you go to Side_Table take Onion_Dressing bring it to Bar .,Move ( Side_Table ) Find ( Onion_Dressing Side_Table ) Grasp ( Onion_Dressing ) Move ( Bar )
Go to Living_Sofa and find a person neayby bring Brown_Tea from Dining_Table .,Move ( Living_Sofa ) Find ( Brown_Tea Living_Sofa ) Grasp ( Brown_Tea ) Find ( pesron Living_Sofa ) Plcae ( Brown_Tea PERSON )
Go to Bar move to Kitchen_Table then leave the apartment .,Move ( Bar ) Move ( Kitchen_Table ) Move ( apartment )
Move to Sofa next detect spray_bottle get it .,Move ( Sofa ) Find ( spray_bottle Sofa ) Grasp ( spray_bottle )
Would you go to Living_Table get Lemon_Tea carry it to Dining_Sofa .,Move ( Living_Table ) Find ( Lemon_Tea Living_Table ) Grasp ( Lemon_Tea ) Move ( Dining_Sofa )
Go to Kitchen_Table go to bed_room and exit the apartment .,Move ( Kitchen_Table ) Move ( Kitchen_Table ) Move ( apartment )
Go to Living_Table get canned_juice exit from Visitor_Room okay .,Move ( Living_Table ) Find ( canned_juice Living_Table ) Grasp ( canned_juice ) Move ( Visitor_Room )
Go to Sofa and find a person neayby bring rabbit_doll from Kitchen_Table .,Move ( Sofa ) Find ( rabbit_doll Sofa ) Grasp ( rabbit_doll ) Find ( pesron Sofa ) Plcae ( rabbit_doll PERSON )
Would you go to Living_Sofa get toy_penguin carry it to Reception_Table .,Move ( Living_Sofa ) Find ( toy_penguin Living_Sofa ) Grasp ( toy_penguin ) Move ( Reception_Table )
Go to bed_room take Brown_Tea put it on Sofa please .,Move ( bed_room ) Find ( Brown_Tea bed_room ) Grasp ( Brown_Tea ) Move ( Sofa ) Place ( Brown_Tea Sofa )
Go to Kitchen_Room Grasp Strawberry_Juice place it on Side_Table okay .,Move ( Kitchen_Room ) Grasp ( Strawberry_Juice ) Move ( Side_Table ) Place ( Strawberry_Juice Side_Table )
Go to Side_Table move to Sofa then leave the apartment .,Move ( Side_Table ) Move ( Sofa ) Move ( apartment )
Would you move to Dining_Sofa take pink_cup then come back .,Move ( Dining_Sofa ) Find ( pink_cup Dining_Sofa ) Grasp ( pink_cup ) Move ( HERE )
Well move to Sofa get dog_doll and come back .,Move ( Sofa ) Grasp ( dog_doll ) Move ( Sofa ) Grasp ( dog_doll ) Move ( HERE )
Move to Kitchen_Table go to Bar then exit the apartment .,Move ( Kitchen_Table ) Move ( Bar ) Move ( apartment )
Go to Corridor then find a person neayby bring Seafood_Noodle from Dining_Table .,Move ( Corridor ) Find ( person Corridor ) Move ( Dining_Table ) Grasp ( Seafood_Noodle )
Go to Living_Sofa then detect Korean_Soup take it .,Move ( Living_Sofa ) Find ( Korean_Soup Living_Sofa ) Grasp ( Korean_Soup ) Move ( Korean_Soup )
Move to Dining_Sofa next detect hourglass get it .,Move ( Dining_Sofa ) Find ( hourglass Dining_Sofa ) Grasp ( hourglass )
Go to lobby go to Reception_Table er leave the apartment .,Move ( lobby ) Move ( Reception_Table ) Move ( apartment )
Go to Visitor_Room go to Dining_Sofa then exit the apartment .,Move ( Visitor_Room ) Move ( Dining_Sofa ) Move ( apartment )
Well move to Reception_Table get bear_doll and come back .,Move ( Reception_Table ) Grasp ( bear_doll ) Move ( Reception_Table ) Grasp ( bear_doll ) Move ( HERE )
Can you bring toy_penguin from Side_Table go to Living_Room move to Dining_Sofa .,Move ( Side_Table ) Find ( toy_penguin Side_Table ) Grasp ( toy_penguin ) Move ( Living_Room ) ( Dining_Sofa )
Go to Dining_Sofa take Cup_Noodle put it on Dining_Table okay .,Move ( Dining_Sofa ) Grasp ( Cup_Noodle ) Move ( Dining_Table ) Place ( Cup_Noodle Dining_Sofa )
Go to Living_Room take filled_plastic_bottle put it on Living_Sofa please .,Move ( Living_Room ) Find ( filled_plastic_bottle Living_Room ) Grasp ( filled_plastic_bottle ) Move ( Living_Sofa ) Place ( filled_plastic_bottle Living_Sofa )
Move to Bar go to Reception_Table then exit the apartment .,Move ( Bar ) Move ( Reception_Table ) Move ( apartment )
Go to Dining_Room Grasp Cloth_Cleaner place it on Kitchen_Table okay .,Move ( Dining_Room ) Grasp ( Cloth_Cleaner ) Move ( Kitchen_Table ) Place ( Cloth_Cleaner Kitchen_Table )
Go to lobby move to Bar then leave the apartment .,Move ( lobby ) Move ( Bar ) Move ( apartment )
Go to lobby take Egg_Soup put it on Side_Table please .,Move ( lobby ) Find ( Egg_Soup lobby ) Grasp ( Egg_Soup ) Move ( Side_Table ) Place ( Egg_Soup Side_Table )
Well move to Living_Table Grasp salt then come back .,Move ( Living_Table ) Move ( salt ) Move ( HERE )
Move to Dining_Table Grasp Orange_Juice leave the apartment please .,Move ( Dining_Table ) Find ( Orange_Juice Dining_Table ) Grasp ( Orange_Juice ) Move ( apartment )
Call a person then ask for an order get empty_plastic_bottle from Living_Sofa .,Say ( person ) Listen ( empty_plastic_bottle ) Move ( Living_Sofa ) Find ( empty_plastic_bottle Living_Sofa ) Grasp ( empty_plastic_bottle ) Move ( empty_plastic_bottle ) Place ( empty_plastic_bottle Living_Sofa ) 
Would you move to Reception_Table get hourglass bring it to Dining_Sofa .,Move ( Reception_Table ) Find ( hourglass Reception_Table ) Grasp ( hourglass ) Move ( Dining_Sofa )
Go to Living_Table find a person neayby er follow a person .,Move ( Living_Table ) Find ( person Living_Table ) Follow ( person )
Go to lobby move to Sofa then leave the apartment .,Move ( lobby ) Move ( Sofa ) Move ( apartment )
Go to kitchen get bell_pepper throw it into Dustbin please .,Move ( kitchen ) Find ( bell_pepper kitchen ) Grasp ( bell_pepper ) Move ( Dustbin ) Place ( bell_pepper Dustbin )
Can you go to Corridor get rubik's_cube then come back .,Move ( Corridor ) Find ( rubik's_cube Corridor ) Grasp ( rubik's_cube ) Move ( HERE )
Would you go to Visitor_Room Grasp Orange_Juice er come back .,Move ( Visitor_Room ) Find ( Orange_Juice Visitor_Room ) Move ( HERE )
Go to Visitor_Room go to Bar and exit from Living_Room .,Move ( Visitor_Room ) Move ( Bar ) Move ( Living_Room )
Would you bring toy_duck from Living_Table go to Dining_Sofa go to Sofa .,Move ( Living_Table ) Place ( toy_duck Living_Table ) Move ( Dining_Sofa ) Move ( Dining_Sofa ) 
Would you go to Bar take Blue_Potato bring it to Side_Table .,Move ( Bar ) Find ( Blue_Potato Bar ) Grasp ( Blue_Potato ) Move ( Side_Table )
Go to Living_Room Grasp empty_plastic_bottle place it on Living_Table okay .,Move ( Living_Room ) Grasp ( empty_plastic_bottle ) Move ( Living_Table ) Place ( empty_plastic_bottle Living_Table )
Can you bring ground_pepper from Dining_Sofa go to lobby move to Kitchen_Table .,Move ( Dining_Sofa ) Find ( ground_pepper Dining_Sofa ) Grasp ( ground_pepper ) Move ( lobby ) ( Kitchen_Table )
Go to Living_Table and detect bear_doll Grasp it .,Move ( Living_Table ) Find ( bear_doll Living_Table ) Grasp ( bear_doll ) 
Can you go to Living_Room get bell_pepper then come back .,Move ( Living_Room ) Find ( bell_pepper Living_Room ) Grasp ( bell_pepper ) Move ( HERE )
Go to lobby Grasp Red_Tea place it on Side_Table okay .,Move ( lobby ) Grasp ( Red_Tea ) Move ( Side_Table ) Place ( Red_Tea Side_Table )
Go to Kitchen_Table take Brown_Tea leave the apartment please .,Move ( Kitchen_Table ) Grasp ( Brown_Tea ) Move ( apartment )
Go to Corridor then find a person neayby bring Red_Tea from Bar .,Move ( Corridor ) Find ( person Corridor ) Move ( Bar ) Grasp ( Red_Tea )
Go to Corridor next find tumbler take it .,Move ( Corridor ) Find ( tumbler Corridor ) Grasp ( tumbler ) 
Go to Side_Table get Onion_Dressing exit from Kitchen_Room okay .,Move ( Side_Table ) Find ( Onion_Dressing Side_Table ) Grasp ( Onion_Dressing ) Move ( Kitchen_Room )
Go to kitchen then find a person neayby bring rubik's_cube from Dining_Table .,Move ( kitchen ) Find ( person kitchen ) Move ( Dining_Table ) Grasp ( rubik's_cube )
Would you bring Green_Tea from Living_Table go to Side_Table go to Bar .,Move ( Living_Table ) Place ( Green_Tea Living_Table ) Move ( Side_Table ) Move ( Side_Table ) 
Move to Side_Table and detect toy_penguin get it .,Move ( Side_Table ) Find ( toy_penguin Side_Table ) Grasp ( toy_penguin )
Call a person then ask for an order get Strawberry_Juice from Reception_Table .,Say ( person ) Listen ( Strawberry_Juice ) Move ( Reception_Table ) Find ( Strawberry_Juice Reception_Table ) Grasp ( Strawberry_Juice ) Move ( Strawberry_Juice ) Place ( Strawberry_Juice Reception_Table ) 
Go to Dining_Sofa then detect Chip_Star take it .,Move ( Dining_Sofa ) Find ( Chip_Star Dining_Sofa ) Grasp ( Chip_Star ) Move ( Chip_Star )
Move to Living_Sofa get Seafood_Noodle place it on Living_Table okay .,Move ( Living_Sofa ) Find ( Seafood_Noodle Living_Sofa ) Grasp ( Seafood_Noodle ) Move ( Living_Table ) Place ( Seafood_Noodle Living_Sofa )
Go to Dining_Sofa take camera put it on Bar okay .,Move ( Dining_Sofa ) Grasp ( camera ) Move ( Bar ) Place ( camera Dining_Sofa )
Well move to Side_Table get toy_car and come back .,Move ( Side_Table ) Grasp ( toy_car ) Move ( Side_Table ) Grasp ( toy_car ) Move ( HERE )
Go to lobby take Dish_Cleaner put it on Dining_Table please .,Move ( lobby ) Find ( Dish_Cleaner lobby ) Grasp ( Dish_Cleaner ) Move ( Dining_Table ) Place ( Dish_Cleaner Dining_Table )
Move to Side_Table next detect twin_bell_alarm_clock get it .,Move ( Side_Table ) Find ( twin_bell_alarm_clock Side_Table ) Grasp ( twin_bell_alarm_clock )
Go to Living_Room take Orange_Juice put it on Kitchen_Table please .,Move ( Living_Room ) Find ( Orange_Juice Living_Room ) Grasp ( Orange_Juice ) Move ( Kitchen_Table ) Place ( Orange_Juice Kitchen_Table )
Go to Reception_Table get spray_bottle exit from Visitor_Room okay .,Move ( Reception_Table ) Find ( spray_bottle Reception_Table ) Grasp ( spray_bottle ) Move ( Visitor_Room )
Would you move to Dining_Table get Seafood_Noodle bring it to Sofa .,Move ( Dining_Table ) Find ( Seafood_Noodle Dining_Table ) Grasp ( Seafood_Noodle ) Move ( Sofa )
Call a person then ask for an order get filled_ketchup from Dining_Table .,Say ( person ) Listen ( filled_ketchup ) Move ( Dining_Table ) Find ( filled_ketchup Dining_Table ) Grasp ( filled_ketchup ) Move ( filled_ketchup ) Place ( filled_ketchup Dining_Table ) 
