data,labeldata
Would you bring Chip_Star from Side_Table move to Bar go to Visitor_Room .,Move ( Side_Table ) Find ( Chip_Star Side_Table ) Move ( Bar ) Move ( Visitor_Room )
Go to kitchen move to Sofa finally leave the apartment .,Move ( kitchen ) Move ( Sofa ) Move ( apartment )
Can you go to lobby get Green_Tea then come back .,Move ( lobby ) Find ( Green_Tea lobby ) Grasp ( Green_Tea ) Move ( HERE )
Well go to Living_Sofa take bell_pepper finally come back .,Move ( Living_Sofa ) Grasp ( bell_pepper ) Move ( HERE )
Well go to Dining_Table take toy_duck bring it to Living_Sofa .,Move ( Dining_Table ) Find ( toy_duck Dining_Table ) Grasp ( toy_duck ) Move ( Living_Sofa )
Go to Dining_Sofa and find a person nearby bring nursing_bottle from Kitchen_Table .,Move ( Dining_Sofa ) Find ( nursing_bottle Dining_Sofa ) Grasp ( nursing_bottle ) Find ( pesron Dining_Sofa ) Plcae ( nursing_bottle PERSON )
Can you bring filled_plastic_bottle from Dining_Table go to Living_Room move to Reception_Table .,Move ( Dining_Table ) Find ( filled_plastic_bottle Dining_Table ) Grasp ( filled_plastic_bottle ) Move ( Living_Room ) ( Reception_Table )
Go to Visitor_Room take spray_bottle place it on Living_Table okay .,Move ( Visitor_Room ) Find ( spray_bottle Visitor_Room ) Grasp ( spray_bottle ) Move ( Living_Table )
Call a person then ask for an order get rabbit_doll from Living_Table .,Say ( person ) Listen ( rabbit_doll ) Move ( Living_Table ) Find ( rabbit_doll Living_Table ) Grasp ( rabbit_doll ) Move ( rabbit_doll ) Place ( rabbit_doll Living_Table ) 
Go to Side_Table and detect Blue_Potato Grasp it .,Move ( Side_Table ) Find ( Blue_Potato Side_Table ) Grasp ( Blue_Potato ) 
Go to Bar then detect filled_ketchup take it .,Move ( Bar ) Find ( filled_ketchup Bar ) Grasp ( filled_ketchup ) Move ( filled_ketchup )
Would you go to Sofa take Bath_Cleaner er come back .,Move ( Sofa ) Find ( Bath_Cleaner Sofa ) Grasp ( Bath_Cleaner ) Move ( HERE )
Go to Sofa find a person nearby finally follow a person .,Move ( Sofa ) Find ( person Sofa ) Follow ( person )
Move to Living_Sofa Grasp soysauce leave the apartment please .,Move ( Living_Sofa ) Find ( soysauce Living_Sofa ) Grasp ( soysauce ) Move ( apartment )
Go to Kitchen_Room take Long_Potato put it on Reception_Table please .,Move ( Kitchen_Room ) Find ( Long_Potato Kitchen_Room ) Grasp ( Long_Potato ) Move ( Reception_Table ) Place ( Long_Potato Reception_Table )
Go to Visitor_Room take ground_pepper put it on Living_Table please .,Move ( Visitor_Room ) Find ( ground_pepper Visitor_Room ) Grasp ( ground_pepper ) Move ( Living_Table ) Place ( ground_pepper Living_Table )
Go to bed_room Grasp filled_plastic_bottle place it on Reception_Table okay .,Move ( bed_room ) Grasp ( filled_plastic_bottle ) Move ( Reception_Table ) Place ( filled_plastic_bottle Reception_Table )
Well get filled_plastic_bottle from Kitchen_Table go to kitchen go to Kitchen_Room .,Move ( Kitchen_Table ) Find ( filled_plastic_bottle Kitchen_Table ) Grasp ( filled_plastic_bottle ) Move ( kitchen ) Move ( Kitchen_Room )
Go to kitchen Grasp canned_juice place it on Bar okay .,Move ( kitchen ) Grasp ( canned_juice ) Move ( Bar ) Place ( canned_juice Bar )
Well go to Bar take Red_Potato bring it to Living_Sofa .,Move ( Bar ) Find ( Red_Potato Bar ) Grasp ( Red_Potato ) Move ( Living_Sofa )
Well go to Sofa take empty_ketchup bring it to Dining_Sofa .,Move ( Sofa ) Find ( empty_ketchup Sofa ) Grasp ( empty_ketchup ) Move ( Dining_Sofa )
Go to Bar get filled_plastic_bottle exit from kitchen okay .,Move ( Bar ) Find ( filled_plastic_bottle Bar ) Grasp ( filled_plastic_bottle ) Move ( kitchen )
Well go to Dining_Table take Korean_Soup bring it to Living_Table .,Move ( Dining_Table ) Find ( Korean_Soup Dining_Table ) Grasp ( Korean_Soup ) Move ( Living_Table )
Would you move to Living_Table Grasp dog_doll and come back .,Move ( Living_Table ) Grasp ( dog_doll ) Move ( HERE )
Move to Bar go to Dining_Table then exit the apartment .,Move ( Bar ) Move ( Dining_Table ) Move ( apartment )
Go to Reception_Table take Orange_Juice put it on Living_Sofa please .,Move ( Reception_Table ) Find ( Orange_Juice Reception_Table ) Grasp ( Orange_Juice ) Plcae ( Orange_Juice Living_Sofa )
Well go to Living_Table take Red_Tea bring it to Dining_Table .,Move ( Living_Table ) Find ( Red_Tea Living_Table ) Grasp ( Red_Tea ) Move ( Dining_Table )
Go to lobby go to Living_Sofa er leave the apartment .,Move ( lobby ) Move ( Living_Sofa ) Move ( apartment )
Go to lobby then find a person nearby bring bear_doll from Bar .,Move ( lobby ) Find ( person lobby ) Move ( Bar ) Grasp ( bear_doll )
Would you bring toy_car from Living_Sofa go to Side_Table go to Bar .,Move ( Living_Sofa ) Place ( toy_car Living_Sofa ) Move ( Side_Table ) Move ( Side_Table ) 
Would you go to Living_Room Grasp Korean_Soup finally come back .,Move ( Living_Room ) Find ( Korean_Soup Living_Room ) Grasp ( Korean_Soup ) Move ( HERE )
Move to Living_Table go to Dining_Sofa then exit the apartment .,Move ( Living_Table ) Move ( Dining_Sofa ) Move ( apartment )
Move to Living_Sofa next detect soysauce get it .,Move ( Living_Sofa ) Find ( soysauce Living_Sofa ) Grasp ( soysauce )
Would you bring apple from Living_Table go to Reception_Table go to Dining_Sofa .,Move ( Living_Table ) Place ( apple Living_Table ) Move ( Reception_Table ) Move ( Reception_Table ) 
Move to Reception_Table find a person nearby then follow a person .,Move ( Reception_Table ) Find ( person Reception_Table ) Follow ( pesron )
Well go to Dining_Table take Green_Tea finally come back .,Move ( Dining_Table ) Grasp ( Green_Tea ) Move ( HERE )
Go to Living_Table move to Kitchen_Table then leave the apartment .,Move ( Living_Table ) Move ( Kitchen_Table ) Move ( apartment )
Go to Living_Sofa and detect white_cup Grasp it .,Move ( Living_Sofa ) Find ( white_cup Living_Sofa ) Grasp ( white_cup ) 
Go to Visitor_Room next find sugar Grasp it .,Move ( Visitor_Room ) Find ( sugar Visitor_Room ) Grasp ( sugar )
Go to Bar get cigarette exit from Corridor okay .,Move ( Bar ) Find ( cigarette Bar ) Grasp ( cigarette ) Move ( Corridor )
Go to Living_Room next find a person nearby get toy_duck from Dining_Table .,Move ( Living_Room ) Find ( person ) Move ( Dining_Table ) Grasp ( toy_duck )
Move to Living_Table Grasp camera leave the apartment please .,Move ( Living_Table ) Find ( camera Living_Table ) Grasp ( camera ) Move ( apartment )
Go to Living_Table take Korean_Soup leave the apartment please .,Move ( Living_Table ) Grasp ( Korean_Soup ) Move ( apartment )
Move to Sofa get rubik's_cube exit from kitchen okay .,Move ( Sofa ) Find ( rubik's_cube Sofa ) Grasp ( rubik's_cube ) Move ( kitchen )
Go to bed_room and find a person nearby bring Long_Potato from Dining_Sofa .,Move ( bed_room ) Find ( person bed_room ) Move ( Dining_Sofa ) Grasp ( Long_Potato ) Move ( person )
Can you move to Living_Table get rabbit_doll then come back .,Move ( Living_Table ) Grasp ( rabbit_doll ) Move ( HERE )
Go to Bar go to bed_room and leave the apartment .,Move ( Bar ) Move ( bed_room ) Move ( apartment )
Go to Kitchen_Table Grasp empty_ketchup leave the apartment please .,Move ( Kitchen_Table ) Grasp ( empty_ketchup ) Move ( apartment )
Go to bed_room Grasp Bleach throw it into Dustbin okay .,Move ( bed_room ) Find ( Bleach bed_room ) Grasp ( Bleach ) Move ( Dustbin ) Place ( Bleach Dustbin ) 
Go to Living_Sofa and detect hourglass Grasp it .,Move ( Living_Sofa ) Find ( hourglass Living_Sofa ) Grasp ( hourglass ) 
Go to Kitchen_Table move to Living_Sofa then leave the apartment .,Move ( Kitchen_Table ) Move ( Living_Sofa ) Move ( apartment )
Would you move to Bar Grasp Red_Tea and come back .,Move ( Bar ) Grasp ( Red_Tea ) Move ( HERE )
Well go to Living_Table take twin_bell_alarm_clock finally come back .,Move ( Living_Table ) Grasp ( twin_bell_alarm_clock ) Move ( HERE )
Go to Dining_Room move to Side_Table finally leave the apartment .,Move ( Dining_Room ) Move ( Side_Table ) Move ( apartment )
Go to Kitchen_Room next find Orange_Juice take it .,Move ( Kitchen_Room ) Find ( Orange_Juice Kitchen_Room ) Grasp ( Orange_Juice ) 
Would you go to Living_Table get empty_ketchup carry it to Dining_Sofa .,Move ( Living_Table ) Find ( empty_ketchup Living_Table ) Grasp ( empty_ketchup ) Move ( Dining_Sofa )
Can you go to bed_room get camera then come back .,Move ( bed_room ) Find ( camera bed_room ) Grasp ( camera ) Move ( HERE )
Go to Dining_Table move to Living_Table take Dish_Cleaner .,Move ( Dining_Table ) Move ( Living_Table ) Find ( Dish_Cleaner Dining_Table ) Grasp ( Dish_Cleaner ) Move ( HERE )
Go to Living_Table next detect soysauce take it .,Move ( Living_Table ) Find ( soysauce Living_Table ) Grasp ( soysauce )
Go to Dining_Room go to Living_Table and exit from bed_room .,Move ( Dining_Room ) Move ( Living_Table ) Move ( bed_room )
Would you move to Living_Table get empty_ketchup bring it to Side_Table .,Move ( Living_Table ) Find ( empty_ketchup Living_Table ) Grasp ( empty_ketchup ) Move ( Side_Table )
Go to Bar go to Dining_Room and leave the apartment .,Move ( Bar ) Move ( Dining_Room ) Move ( apartment )
Can you go to lobby get salt then come back .,Move ( lobby ) Find ( salt lobby ) Grasp ( salt ) Move ( HERE )
Go to Sofa then detect Egg_Soup take it .,Move ( Sofa ) Find ( Egg_Soup Sofa ) Grasp ( Egg_Soup ) Move ( Egg_Soup )
Go to Kitchen_Room go to Kitchen_Table and exit from Living_Room .,Move ( Kitchen_Room ) Move ( Kitchen_Table ) Move ( Living_Room )
Go to Sofa move to Dining_Sofa take bear_doll .,Move ( Sofa ) Move ( Dining_Sofa ) Find ( bear_doll Sofa ) Grasp ( bear_doll ) Move ( HERE )
Would you move to Dining_Table get toy_car bring it to Living_Sofa .,Move ( Dining_Table ) Find ( toy_car Dining_Table ) Grasp ( toy_car ) Move ( Living_Sofa )
Would you go to Reception_Table get Red_Potato carry it to Dining_Sofa .,Move ( Reception_Table ) Find ( Red_Potato Reception_Table ) Grasp ( Red_Potato ) Move ( Dining_Sofa )
Can you go to lobby get salt then come back .,Move ( lobby ) Find ( salt lobby ) Grasp ( salt ) Move ( HERE )
Go to Sofa then detect Stick_Potato take it .,Move ( Sofa ) Find ( Stick_Potato Sofa ) Grasp ( Stick_Potato ) Move ( Stick_Potato )
Go to Living_Table get spray_bottle exit from kitchen okay .,Move ( Living_Table ) Find ( spray_bottle Living_Table ) Grasp ( spray_bottle ) Move ( kitchen )
Go to Sofa take cigarette put it on Bar please .,Move ( Sofa ) Find ( cigarette Sofa ) Grasp ( cigarette ) Plcae ( cigarette Bar )
Go to Dining_Table go to Visitor_Room and leave the apartment .,Move ( Dining_Table ) Move ( Visitor_Room ) Move ( apartment )
Would you go to Living_Sofa take Seafood_Noodle bring it to Bar .,Move ( Living_Sofa ) Find ( Seafood_Noodle Living_Sofa ) Grasp ( Seafood_Noodle ) Move ( Bar )
Well go to Living_Table take Japanese_Dressing bring it to Side_Table .,Move ( Living_Table ) Find ( Japanese_Dressing Living_Table ) Grasp ( Japanese_Dressing ) Move ( Side_Table )
Go to Bar then detect Bleach take it .,Move ( Bar ) Find ( Bleach Bar ) Grasp ( Bleach ) Move ( Bleach )
Move to Dining_Table Grasp sugar leave the apartment please .,Move ( Dining_Table ) Find ( sugar Dining_Table ) Grasp ( sugar ) Move ( apartment )
Well get Dish_Cleaner from Reception_Table go to bed_room go to Corridor .,Move ( Reception_Table ) Find ( Dish_Cleaner Reception_Table ) Grasp ( Dish_Cleaner ) Move ( bed_room ) Move ( Corridor )
Move to Side_Table find a person nearby then follow a person .,Move ( Side_Table ) Find ( person Side_Table ) Follow ( pesron )
Go to bed_room find a person nearby finally follow a person .,Move ( bed_room ) Find ( person bed_room ) Follow ( person )
Go to Kitchen_Table find a person nearby finally follow a person .,Move ( Kitchen_Table ) Find ( person Kitchen_Table ) Follow ( person )
Move to Dining_Sofa next detect Blue_Potato get it .,Move ( Dining_Sofa ) Find ( Blue_Potato Dining_Sofa ) Grasp ( Blue_Potato )
Move to Living_Sofa get Japanese_Dressing place it on Bar okay .,Move ( Living_Sofa ) Find ( Japanese_Dressing Living_Sofa ) Grasp ( Japanese_Dressing ) Move ( Bar ) Place ( Japanese_Dressing Living_Sofa )
Go to kitchen go to Bar and exit from Dining_Room .,Move ( kitchen ) Move ( Bar ) Move ( Dining_Room )
Go to lobby next find Orange_Juice Grasp it .,Move ( lobby ) Find ( Orange_Juice lobby ) Grasp ( Orange_Juice )
Go to Living_Sofa get Seafood_Noodle exit from Visitor_Room okay .,Move ( Living_Sofa ) Find ( Seafood_Noodle Living_Sofa ) Grasp ( Seafood_Noodle ) Move ( Visitor_Room )
Can you go to kitchen Grasp Long_Potato bring it to Kitchen_Table .,Move ( kitchen ) Find ( Long_Potato kitchen ) Grasp ( Long_Potato ) Move ( Kitchen_Table ) Find ( Long_Potato Kitchen_Table ) Grasp ( Long_Potato ) Move ( kitchen )
Go to Living_Room next find Onion_Dressing Grasp it .,Move ( Living_Room ) Find ( Onion_Dressing Living_Room ) Grasp ( Onion_Dressing )
Would you move to Side_Table Grasp hourglass and come back .,Move ( Side_Table ) Grasp ( hourglass ) Move ( HERE )
Go to kitchen go to Kitchen_Table and exit from Corridor .,Move ( kitchen ) Move ( Kitchen_Table ) Move ( Corridor )
Go to bed_room next find a person nearby get Onion_Dressing from Sofa .,Move ( bed_room ) Find ( person ) Move ( Sofa ) Grasp ( Onion_Dressing )
Would you bring bell_pepper from Dining_Table go to Dining_Sofa go to Living_Table .,Move ( Dining_Table ) Place ( bell_pepper Dining_Table ) Move ( Dining_Sofa ) Move ( Dining_Sofa ) 
Would you move to Sofa Grasp toy_penguin and come back .,Move ( Sofa ) Grasp ( toy_penguin ) Move ( HERE )
Call a person then ask for an order get Bleach from Reception_Table .,Say ( person ) Listen ( Bleach ) Move ( Reception_Table ) Find ( Bleach Reception_Table ) Grasp ( Bleach ) Move ( Bleach ) Place ( Bleach Reception_Table ) 
Go to lobby go to Dining_Table er leave the apartment .,Move ( lobby ) Move ( Dining_Table ) Move ( apartment )
Would you go to Bar get cubic_clock carry it to Sofa .,Move ( Bar ) Find ( cubic_clock Bar ) Grasp ( cubic_clock ) Move ( Sofa )
Move to Dining_Table next detect sauce get it .,Move ( Dining_Table ) Find ( sauce Dining_Table ) Grasp ( sauce )
Would you go to Dining_Sofa get canned_juice carry it to Living_Table .,Move ( Dining_Sofa ) Find ( canned_juice Dining_Sofa ) Grasp ( canned_juice ) Move ( Living_Table )
Would you move to Living_Table Grasp ground_pepper and come back .,Move ( Living_Table ) Grasp ( ground_pepper ) Move ( HERE )
Would you go to Kitchen_Room Grasp spray_bottle er come back .,Move ( Kitchen_Room ) Find ( spray_bottle Kitchen_Room ) Move ( HERE )
Move to Dining_Table and detect Green_Tea get it .,Move ( Dining_Table ) Find ( Green_Tea Dining_Table ) Grasp ( Green_Tea )
Go to lobby move to Bar finally leave the apartment .,Move ( lobby ) Move ( Bar ) Move ( apartment )
Go to Living_Sofa and detect Cup_Noodle Grasp it .,Move ( Living_Sofa ) Find ( Cup_Noodle Living_Sofa ) Grasp ( Cup_Noodle ) 
Move to Dining_Table get Blue_Potato place it on Side_Table okay .,Move ( Dining_Table ) Find ( Blue_Potato Dining_Table ) Grasp ( Blue_Potato ) Move ( Side_Table ) Place ( Blue_Potato Dining_Table )
Would you go to Corridor Grasp nursing_bottle finally come back .,Move ( Corridor ) Find ( nursing_bottle Corridor ) Grasp ( nursing_bottle ) Move ( HERE )
Go to Corridor go to Reception_Table then exit the apartment .,Move ( Corridor ) Move ( Reception_Table ) Move ( apartment )
Move to Kitchen_Table go to Living_Sofa then exit the apartment .,Move ( Kitchen_Table ) Move ( Living_Sofa ) Move ( apartment )
Can you go to Corridor Grasp spray_bottle bring it to Living_Table .,Move ( Corridor ) Find ( spray_bottle Corridor ) Grasp ( spray_bottle ) Move ( Living_Table ) Find ( spray_bottle Living_Table ) Grasp ( spray_bottle ) Move ( Corridor )
Go to Dining_Room go to Sofa then exit the apartment .,Move ( Dining_Room ) Move ( Sofa ) Move ( apartment )
Go to Living_Room get Bath_Cleaner throw it into Dustbin please .,Move ( Living_Room ) Find ( Bath_Cleaner Living_Room ) Grasp ( Bath_Cleaner ) Move ( Dustbin ) Place ( Bath_Cleaner Dustbin )
Move to Bar find a person nearby then follow a person .,Move ( Bar ) Find ( person Bar ) Follow ( pesron )
Go to Side_Table go to Living_Room and exit the apartment .,Move ( Side_Table ) Move ( Side_Table ) Move ( apartment )
Move to Reception_Table and detect Orange_Juice get it .,Move ( Reception_Table ) Find ( Orange_Juice Reception_Table ) Grasp ( Orange_Juice )
Go to Side_Table find a person nearby er follow a person .,Move ( Side_Table ) Find ( person Side_Table ) Follow ( person )
Go to Dining_Table and find a person nearby bring Brown_Tea from Living_Sofa .,Move ( Dining_Table ) Find ( Brown_Tea Dining_Table ) Grasp ( Brown_Tea ) Find ( pesron Dining_Table ) Plcae ( Brown_Tea PERSON )
Go to Kitchen_Table and detect bell_pepper Grasp it .,Move ( Kitchen_Table ) Find ( bell_pepper Kitchen_Table ) Grasp ( bell_pepper ) 
Would you move to Living_Table take soysauce then come back .,Move ( Living_Table ) Find ( soysauce Living_Table ) Grasp ( soysauce ) Move ( HERE )
Would you go to Sofa take Blue_Potato bring it to Bar .,Move ( Sofa ) Find ( Blue_Potato Sofa ) Grasp ( Blue_Potato ) Move ( Bar )
Can you bring Red_Tea from Reception_Table go to kitchen move to Living_Table .,Move ( Reception_Table ) Find ( Red_Tea Reception_Table ) Grasp ( Red_Tea ) Move ( kitchen ) ( Living_Table )
Would you go to bed_room Grasp apple finally come back .,Move ( bed_room ) Find ( apple bed_room ) Grasp ( apple ) Move ( HERE )
Go to Corridor take Red_Tea put it on Bar please .,Move ( Corridor ) Find ( Red_Tea Corridor ) Grasp ( Red_Tea ) Move ( Bar ) Place ( Red_Tea Bar )
Go to Visitor_Room go to Living_Sofa er leave the apartment .,Move ( Visitor_Room ) Move ( Living_Sofa ) Move ( apartment )
Would you go to Dining_Sofa take Red_Potato er come back .,Move ( Dining_Sofa ) Find ( Red_Potato Dining_Sofa ) Grasp ( Red_Potato ) Move ( HERE )
Go to bed_room Grasp sauce place it on Kitchen_Table okay .,Move ( bed_room ) Grasp ( sauce ) Move ( Kitchen_Table ) Place ( sauce Kitchen_Table )
Go to Sofa find a person nearby finally follow a person .,Move ( Sofa ) Find ( person Sofa ) Follow ( person )
Go to Sofa next detect Chip_Star take it .,Move ( Sofa ) Find ( Chip_Star Sofa ) Grasp ( Chip_Star )
Go to Dining_Table go to lobby and exit the apartment .,Move ( Dining_Table ) Move ( Dining_Table ) Move ( apartment )
Can you go to Dining_Sofa take salt carry it to Living_Table .,Move ( Dining_Sofa ) Find ( salt Dining_Sofa ) Grasp ( salt ) Move ( Living_Table )
Go to kitchen go to Reception_Table er leave the apartment .,Move ( kitchen ) Move ( Reception_Table ) Move ( apartment )
Go to bed_room move to Dining_Table then leave the apartment .,Move ( bed_room ) Move ( Dining_Table ) Move ( apartment )
Go to Living_Sofa go to lobby and leave the apartment .,Move ( Living_Sofa ) Move ( lobby ) Move ( apartment )
Go to Reception_Table take Chip_Star leave the apartment please .,Move ( Reception_Table ) Grasp ( Chip_Star ) Move ( apartment )
Go to Bar take filled_ketchup leave the apartment please .,Move ( Bar ) Grasp ( filled_ketchup ) Move ( apartment )
Go to Kitchen_Room then find a person nearby bring tumbler from Living_Table .,Move ( Kitchen_Room ) Find ( person Kitchen_Room ) Move ( Living_Table ) Grasp ( tumbler )
Go to Dining_Table go to lobby and exit the apartment .,Move ( Dining_Table ) Move ( Dining_Table ) Move ( apartment )
Go to Living_Room find a person nearby finally follow a person .,Move ( Living_Room ) Find ( person Living_Room ) Follow ( person )
Go to Corridor go to Sofa and exit from Living_Room .,Move ( Corridor ) Move ( Sofa ) Move ( Living_Room )
Would you go to Side_Table get canned_juice carry it to Dining_Table .,Move ( Side_Table ) Find ( canned_juice Side_Table ) Grasp ( canned_juice ) Move ( Dining_Table )
Go to Side_Table get pink_cup exit from kitchen okay .,Move ( Side_Table ) Find ( pink_cup Side_Table ) Grasp ( pink_cup ) Move ( kitchen )
Move to Reception_Table get Strawberry_Juice place it on Dining_Sofa okay .,Move ( Reception_Table ) Find ( Strawberry_Juice Reception_Table ) Grasp ( Strawberry_Juice ) Move ( Dining_Sofa ) Place ( Strawberry_Juice Reception_Table )
Go to lobby next find bear_doll take it .,Move ( lobby ) Find ( bear_doll lobby ) Grasp ( bear_doll ) 
Go to Bar take Long_Potato leave the apartment please .,Move ( Bar ) Grasp ( Long_Potato ) Move ( apartment )
Go to Living_Room move to Dining_Table finally leave the apartment .,Move ( Living_Room ) Move ( Dining_Table ) Move ( apartment )
Go to Kitchen_Room go to Bar then exit the apartment .,Move ( Kitchen_Room ) Move ( Bar ) Move ( apartment )
Move to Reception_Table and detect Japanese_Dressing get it .,Move ( Reception_Table ) Find ( Japanese_Dressing Reception_Table ) Grasp ( Japanese_Dressing )
Can you go to Kitchen_Room get tumbler then come back .,Move ( Kitchen_Room ) Find ( tumbler Kitchen_Room ) Grasp ( tumbler ) Move ( HERE )
Can you move to Kitchen_Table get Chip_Star then come back .,Move ( Kitchen_Table ) Grasp ( Chip_Star ) Move ( HERE )
Would you go to Reception_Table take cubic_clock er come back .,Move ( Reception_Table ) Find ( cubic_clock Reception_Table ) Grasp ( cubic_clock ) Move ( HERE )
Go to Dining_Room Grasp hourglass place it on Kitchen_Table okay .,Move ( Dining_Room ) Grasp ( hourglass ) Move ( Kitchen_Table ) Place ( hourglass Kitchen_Table )
Would you go to Dining_Room Grasp Strawberry_Juice er come back .,Move ( Dining_Room ) Find ( Strawberry_Juice Dining_Room ) Move ( HERE )
Can you go to Living_Sofa take empty_plastic_bottle carry it to Bar .,Move ( Living_Sofa ) Find ( empty_plastic_bottle Living_Sofa ) Grasp ( empty_plastic_bottle ) Move ( Bar )
Would you go to Living_Table take Cup_Noodle er come back .,Move ( Living_Table ) Find ( Cup_Noodle Living_Table ) Grasp ( Cup_Noodle ) Move ( HERE )
Would you move to Living_Table Grasp Cup_Noodle and come back .,Move ( Living_Table ) Grasp ( Cup_Noodle ) Move ( HERE )
Go to Dining_Room and find a person nearby bring toy_duck from Reception_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Reception_Table ) Grasp ( toy_duck ) Move ( person )
Can you go to Dining_Room Grasp Cup_Star bring it to Bar .,Move ( Dining_Room ) Find ( Cup_Star Dining_Room ) Grasp ( Cup_Star ) Move ( Bar ) Find ( Cup_Star Bar ) Grasp ( Cup_Star ) Move ( Dining_Room )
Well get Red_Tea from Dining_Table go to Kitchen_Room move to Sofa .,Move ( Dining_Table ) Grasp ( Red_Tea ) Move ( Kitchen_Room ) Move ( Sofa )
Call a person then ask for an order get Japanese_Dressing from Living_Table .,Say ( person ) Listen ( Japanese_Dressing ) Move ( Living_Table ) Find ( Japanese_Dressing Living_Table ) Grasp ( Japanese_Dressing ) Move ( Japanese_Dressing ) Place ( Japanese_Dressing Living_Table ) 
Go to Bar move to Living_Table take twin_bell_alarm_clock .,Move ( Bar ) Move ( Living_Table ) Find ( twin_bell_alarm_clock Bar ) Grasp ( twin_bell_alarm_clock ) Move ( HERE )
Go to lobby go to Living_Table then exit the apartment .,Move ( lobby ) Move ( Living_Table ) Move ( apartment )
Go to Dining_Room go to Dining_Table and exit from lobby .,Move ( Dining_Room ) Move ( Dining_Table ) Move ( lobby )
Would you go to Reception_Table take Orange_Juice bring it to Sofa .,Move ( Reception_Table ) Find ( Orange_Juice Reception_Table ) Grasp ( Orange_Juice ) Move ( Sofa )
Can you go to Living_Table take canned_juice carry it to Reception_Table .,Move ( Living_Table ) Find ( canned_juice Living_Table ) Grasp ( canned_juice ) Move ( Reception_Table )
Go to Dining_Room take Blue_Potato place it on Sofa okay .,Move ( Dining_Room ) Find ( Blue_Potato Dining_Room ) Grasp ( Blue_Potato ) Move ( Sofa )
Go to Sofa then detect filled_plastic_bottle take it .,Move ( Sofa ) Find ( filled_plastic_bottle Sofa ) Grasp ( filled_plastic_bottle ) Move ( filled_plastic_bottle )
Go to Corridor get filled_plastic_bottle throw it into Dustbin please .,Move ( Corridor ) Find ( filled_plastic_bottle Corridor ) Grasp ( filled_plastic_bottle ) Move ( Dustbin ) Place ( filled_plastic_bottle Dustbin )
Well move to Reception_Table Grasp Bath_Cleaner then come back .,Move ( Reception_Table ) Move ( Bath_Cleaner ) Move ( HERE )
Well go to Dining_Table take filled_plastic_bottle finally come back .,Move ( Dining_Table ) Grasp ( filled_plastic_bottle ) Move ( HERE )
Can you go to Living_Room Grasp toy_duck bring it to Dining_Sofa .,Move ( Living_Room ) Find ( toy_duck Living_Room ) Grasp ( toy_duck ) Move ( Dining_Sofa ) Find ( toy_duck Dining_Sofa ) Grasp ( toy_duck ) Move ( Living_Room )
Go to Kitchen_Table get toy_duck exit from kitchen okay .,Move ( Kitchen_Table ) Find ( toy_duck Kitchen_Table ) Grasp ( toy_duck ) Move ( kitchen )
Move to Dining_Sofa go to Sofa then exit the apartment .,Move ( Dining_Sofa ) Move ( Sofa ) Move ( apartment )
Move to Side_Table next detect Cup_Noodle get it .,Move ( Side_Table ) Find ( Cup_Noodle Side_Table ) Grasp ( Cup_Noodle )
Well get toy_car from Reception_Table go to kitchen go to Living_Room .,Move ( Reception_Table ) Find ( toy_car Reception_Table ) Grasp ( toy_car ) Move ( kitchen ) Move ( Living_Room )
Go to Kitchen_Room next find a person nearby get apple from Reception_Table .,Move ( Kitchen_Room ) Find ( person ) Move ( Reception_Table ) Grasp ( apple )
Go to Kitchen_Room Grasp Blue_Potato throw it into Dustbin please .,Move ( Kitchen_Room ) Grasp ( Blue_Potato ) Move ( Dustbin ) Place ( Blue_Potato Dustbin ) 
Go to Visitor_Room find a person nearby finally follow a person .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Follow ( person )
Would you bring Red_Tea from Dining_Table go to Sofa go to Living_Sofa .,Move ( Dining_Table ) Place ( Red_Tea Dining_Table ) Move ( Sofa ) Move ( Sofa ) 
Would you go to Dining_Sofa get pink_cup carry it to Kitchen_Table .,Move ( Dining_Sofa ) Find ( pink_cup Dining_Sofa ) Grasp ( pink_cup ) Move ( Kitchen_Table )
Go to Kitchen_Table take Orange_Juice put it on Living_Sofa okay .,Move ( Kitchen_Table ) Grasp ( Orange_Juice ) Move ( Living_Sofa ) Place ( Orange_Juice Kitchen_Table )
Well go to Bar take bear_doll finally come back .,Move ( Bar ) Grasp ( bear_doll ) Move ( HERE )
Can you bring Lemon_Tea from Dining_Table go to Corridor move to Dining_Sofa .,Move ( Dining_Table ) Find ( Lemon_Tea Dining_Table ) Grasp ( Lemon_Tea ) Move ( Corridor ) ( Dining_Sofa )
Move to Living_Table go to Dining_Sofa then exit the apartment .,Move ( Living_Table ) Move ( Dining_Sofa ) Move ( apartment )
Move to Dining_Sofa Grasp Japanese_Dressing leave the apartment please .,Move ( Dining_Sofa ) Find ( Japanese_Dressing Dining_Sofa ) Grasp ( Japanese_Dressing ) Move ( apartment )
Go to Corridor then find a person nearby bring Blue_Potato from Living_Sofa .,Move ( Corridor ) Find ( person Corridor ) Move ( Living_Sofa ) Grasp ( Blue_Potato )
Would you go to Kitchen_Table take Bath_Cleaner bring it to Dining_Sofa .,Move ( Kitchen_Table ) Find ( Bath_Cleaner Kitchen_Table ) Grasp ( Bath_Cleaner ) Move ( Dining_Sofa )
Would you move to Dining_Table take apple then come back .,Move ( Dining_Table ) Find ( apple Dining_Table ) Grasp ( apple ) Move ( HERE )
